Time,AVz,Ay,Steer_SW
        4.225, 1.38617312908, 0.0411021672189, 8.53486633301
         4.25, 1.39982378483, 0.0415063761175, 8.61033439636
        4.275, 1.41351652145, 0.0419117808342, 8.68598937988
          4.3, 1.42725002766, 0.0423183478415, 8.76182174683
        4.325, 1.44102263451, 0.0427260287106, 8.83781909943
         4.35, 1.45483291149, 0.043134778738, 8.91396999359
        4.375, 1.46867895126, 0.043544549495,  8.9902639389
          4.4, 1.48255896568, 0.0439552925527, 9.06669044495
        4.425, 1.49647116661, 0.0443669520319, 9.14323711395
         4.45,  1.5104136467, 0.0447794757783, 9.21989250183
        4.475, 1.52438426018, 0.0451928079128, 9.29664707184
          4.5,  1.5383810997, 0.045606892556, 9.37348842621
        4.525, 1.55240213871, 0.0460216738284, 9.45040416718
         4.55, 1.56644535065, 0.0464370958507, 9.52738571167
        4.575, 1.58050858974, 0.0468531027436, 9.60442066193
          4.6, 1.59458971024, 0.0472696349025, 9.68149662018
        4.625, 1.60868668556, 0.0476866327226, 9.75860404968
         4.65, 1.62279748917, 0.04810404405, 9.83573150635
        4.675, 1.63691985607, 0.0485218092799, 9.91286754608
          4.7, 1.65105187893, 0.0489398650825, 9.98999977112
        4.725, 1.66519129276, 0.0493581555784, 10.0671224594
         4.75, 1.67933619022, 0.0497766509652, 10.1442365646
        4.775, 1.69348502159, 0.0501953437924, 10.2213516235
          4.8, 1.70763623714, 0.0506142266095, 10.2984733582
        4.825, 1.72178936005, 0.0510333031416, 10.3756084442
         4.85, 1.73594379425, 0.0514525622129, 10.4527645111
        4.875, 1.75009953976, 0.0518720038235, 10.5299482346
          4.9, 1.76425671577, 0.0522916205227, 10.6071662903
        4.925, 1.77841591835, 0.0527114197612,  10.684425354
         4.95, 1.79257762432, 0.05313141644, 10.7617330551
        4.975, 1.80674278736, 0.0535516180098, 10.8390960693
            5, 1.82091224194, 0.0539720505476, 10.9165210724
        5.025, 1.83508706093, 0.0543927326798,   10.99401474
         5.05, 1.84926819801, 0.0548136942089, 11.0715847015
        5.075,  1.8634570837, 0.0552349537611, 11.1492376328
          5.1, 1.87765467167, 0.0556565411389, 11.2269802094
        5.125, 1.89186251163, 0.0560784861445, 11.3048191071
         5.15, 1.90608155727, 0.0565008148551, 11.3827619553
        5.175, 1.92031347752, 0.0569235607982,  11.460814476
          5.2, 1.93455934525, 0.0573467463255, 11.5389852524
        5.225, 1.94882059097, 0.0577704124153, 11.6172800064
         5.25, 1.96309864521, 0.0581945851445, 11.6957063675
        5.275, 1.97739458084, 0.0586192980409, 11.7742700577
          5.3, 1.99170994759, 0.0590445883572, 11.8529777527
        5.325, 2.00604581833, 0.0594704672694, 11.9318227768
         5.35, 2.02040338516, 0.059896916151, 12.0107946396
        5.375, 2.03478312492, 0.0603239238262, 12.0898828506
          5.4, 2.04918503761, 0.0607514604926, 12.1690750122
        5.425, 2.06360888481, 0.0611795186996, 12.2483615875
         5.45, 2.07805418968, 0.0616080760956, 12.3277311325
        5.475, 2.09251976013, 0.0620371103287, 12.4071722031
          5.5, 2.10700464249, 0.0624666027725, 12.4866752625
        5.525, 2.12150740623, 0.0628965124488, 12.5662279129
         5.55, 2.13602638245, 0.06332680583,  12.645819664
        5.575, 2.15056014061, 0.0637574493885, 12.7254400253
          5.6, 2.16510677338, 0.0641883909702, 12.8050775528
        5.625,  2.1796643734, 0.0646195933223,  12.884721756
         5.65, 2.19423127174, 0.06505099684, 12.9643611908
        5.675, 2.20880556107, 0.0654825568199, 13.0439844131
          5.7, 2.22338485718, 0.065914221108, 13.1235818863
        5.725, 2.23796749115, 0.0663459450006, 13.2031421661
         5.75,  2.2525510788, 0.0667776688933, 13.2826547623
        5.775, 2.26713395119, 0.067209340632, 13.3621072769
          5.8, 2.28171372414, 0.0676409080625, 13.4414892197
        5.825, 2.29628825188, 0.0680723264813, 13.5207910538
         5.85, 2.31085586548, 0.0685035213828, 13.6000003815
        5.875, 2.32541418076, 0.068934455514,  13.679107666
          5.9, 2.33996105194, 0.0693650692701,  13.758108139
        5.925, 2.35449504852, 0.0697953253984, 13.8369970322
         5.95, 2.36901402473, 0.0702252015471, 13.9157705307
        5.975, 2.38351655006, 0.0706546530128, 13.9944257736
            6, 2.39800143242, 0.0710836350918, 14.0729570389
        6.025, 2.41246700287, 0.0715121105313, 14.1513605118
         6.05, 2.42691254616, 0.0719400495291, 14.2296323776
        6.075, 2.44133663177, 0.0723674073815, 14.3077688217
          6.1, 2.45573854446, 0.072794161737, 14.3857660294
        6.125, 2.47011733055, 0.0732202753425, 14.4636182785
         6.15, 2.48447179794, 0.0736457109451, 14.5413236618
        6.175,  2.4988014698, 0.0740704536438, 14.6188764572
          6.2, 2.51310563087, 0.0744944661856,   14.69627285
        6.225, 2.52738332748, 0.0749177262187, 14.7735099792
         6.25, 2.54163360596, 0.0753402039409, 14.8505821228
        6.275, 2.55585598946, 0.0757618844509, 14.9274864197
          6.3, 2.57004976273, 0.0761827304959, 15.0042181015
        6.325, 2.58421421051, 0.0766027197242, 15.0807723999
         6.35, 2.59834837914, 0.0770218372345, 15.1571474075
        6.375, 2.61245155334, 0.077440045774, 15.2333374023
          6.4,  2.6265232563, 0.0778573304415,  15.309337616
        6.425, 2.64056253433, 0.0782736614347, 15.3851461411
         6.45, 2.65456867218, 0.0786890238523, 15.4607572556
        6.475, 2.66854119301, 0.0791033804417, 15.5361690521
          6.5, 2.68247914314, 0.0795167312026, 15.6113777161
        6.525, 2.69638204575, 0.0799290463328, 15.6863803864
         6.55, 2.71024894714, 0.0803403034806, 15.7611732483
        6.575,  2.7240793705, 0.0807504951954, 15.8357543945
          6.6, 2.73787283897, 0.0811595916748, 15.9101209641
        6.625, 2.75162863731, 0.0815675780177, 15.9842681885
         6.65, 2.76534605026, 0.0819744393229, 16.0581951141
        6.675, 2.77902460098, 0.0823801457882, 16.1318950653
          6.7, 2.79266357422, 0.0827846974134, 16.2053699493
        6.725, 2.80626249313, 0.0831880643964, 16.2786121368
         6.75, 2.81982088089, 0.0835902318358, 16.3516216278
        6.775, 2.83333802223, 0.0839911848307, 16.4243927002
          6.8, 2.84681344032, 0.0843909010291,  16.496925354
        6.825, 2.86024665833, 0.0847893729806, 16.5692138672
         6.85, 2.87363672256, 0.0851865783334, 16.6412563324
        6.875, 2.88698363304, 0.0855824947357, 16.7130508423
          6.9, 2.90028619766, 0.085977114737, 16.7845916748
        6.925, 2.91354441643, 0.0863704159856, 16.8558769226
         6.95, 2.92675757408, 0.0867623835802,  16.926902771
        6.975, 2.93992495537, 0.0871530026197, 16.9976673126
            7, 2.95304608345, 0.0875422507524, 17.0681686401
        7.025, 2.96612048149, 0.0879301056266, 17.1383934021
         7.05, 2.97914743423, 0.0883165225387, 17.2083301544
        7.075, 2.99212574959, 0.0887014344335, 17.2779579163
          7.1, 3.00505423546, 0.0890847817063, 17.3472614288
        7.125, 3.01793122292, 0.0894665122032, 17.4162254333
         7.15, 3.03075480461, 0.0898465588689, 17.4848308563
        7.175, 3.04352259636, 0.0902248695493, 17.5530605316
          7.2, 3.05623245239, 0.0906013771892, 17.6208992004
        7.225, 3.06888175011, 0.0909760147333, 17.6883277893
         7.25, 3.08146810532, 0.0913487076759, 17.7553310394
        7.275, 3.09398818016, 0.0917193889618, 17.8218917847
          7.3, 3.10643959045, 0.0920879766345, 17.8879928589
        7.325, 3.11881923676, 0.0924543812871, 17.9536170959
         7.35, 3.13112425804, 0.0928185433149, 18.0187473297
        7.375, 3.14335155487, 0.0931803584099, 18.0833683014
          7.4, 3.15549826622, 0.0935397446156, 18.1474628448
        7.425, 3.16756105423, 0.0938966274261, 18.2110118866
         7.45, 3.17953681946, 0.0942509099841, 18.2739982605
        7.475, 3.19142270088, 0.0946025177836, 18.3364086151
          7.5, 3.20321536064, 0.0949513465166,  18.398223877
        7.525, 3.21491193771, 0.0952973216772, 18.4594268799
         7.55, 3.22650885582, 0.0956403538585, 18.5200004578
        7.575, 3.23800349236, 0.0959803536534, 18.5799293518
          7.6, 3.24939250946, 0.0963172540069, 18.6392097473
        7.625, 3.26067328453, 0.0966510027647, 18.6978359222
         7.65, 3.27184319496, 0.0969815477729, 18.7558040619
        7.675,  3.2829003334, 0.0973088517785, 18.8131103516
          7.7, 3.29384231567, 0.0976328477263, 18.8697509766
        7.725, 3.30466771126, 0.0979534983635, 18.9257202148
         7.75, 3.31537508965, 0.0982707366347, 18.9810142517
        7.775, 3.32596325874, 0.0985845327377, 19.0356311798
          7.8, 3.33643078804, 0.0988948345184, 19.0895652771
        7.825, 3.34676837921, 0.0991990789771, 19.1428108215
         7.85, 3.35696172714, 0.0994995906949, 19.1953678131
        7.875, 3.36701107025, 0.0997968390584, 19.2472286224
          7.9, 3.37691855431, 0.100090645254, 19.2983913422
        7.925, 3.38668370247, 0.100379437208, 19.3488502502
         7.95, 3.39629268646, 0.100663021207, 19.3986034393
        7.975, 3.40574502945, 0.100943028927,   19.44764328
            8, 3.41504454613, 0.10121935606, 19.4959697723
        8.025, 3.42419528961, 0.101491808891, 19.5435752869
         8.05, 3.43320083618, 0.101760230958, 19.5904579163
        8.075, 3.44206476212, 0.102024547756, 19.6366138458
          8.1, 3.45078921318, 0.10228472203, 19.6820373535
        8.125, 3.45937609673, 0.102540753782, 19.7267227173
         8.15,  3.4678273201, 0.102792672813, 19.7706642151
        8.175, 3.47614336014, 0.103040397167, 19.8138446808
          8.2, 3.48432683945, 0.103283807635, 19.8562488556
        8.225, 3.49237823486, 0.103523164988, 19.8978614807
         8.25, 3.50029635429, 0.103758461773, 19.9386692047
        8.275, 3.50808000565, 0.10398966074, 19.9786567688
          8.3, 3.51572728157, 0.104216724634, 20.0178108215
        8.325, 3.52323651314, 0.104439601302, 20.0561141968
         8.35, 3.53060507774, 0.104658223689, 20.0935535431
        8.375, 3.53783106804, 0.10487254709, 20.1301136017
          8.4, 3.54491233826, 0.10508248955, 20.1657791138
        8.425, 3.55184602737, 0.105288006365, 20.2005367279
         8.45, 3.55862998962, 0.105489015579, 20.2343711853
        8.475, 3.56526136398, 0.105685450137, 20.2672653198
          8.5, 3.57173752785, 0.105877250433, 20.2992095947
        8.525, 3.57805609703, 0.106064334512, 20.3301849365
         8.55, 3.58421444893, 0.106246635318, 20.3601760864
        8.575, 3.59020972252, 0.106424085796, 20.3891716003
          8.6,  3.5960392952, 0.10659661144, 20.4171562195
        8.625, 3.60170078278, 0.106764137745, 20.4441127777
         8.65, 3.60719108582, 0.106926590204, 20.4700279236
        8.675, 3.61250805855, 0.107083894312, 20.4948863983
          8.7, 3.61764860153, 0.107235975564, 20.5186748505
        8.725, 3.62261033058, 0.107382766902, 20.5413818359
         8.75, 3.62739038467, 0.107524208724, 20.5629959106
        8.775, 3.63198685646, 0.107660226524, 20.5835037231
          8.8, 3.63639688492, 0.107790753245, 20.6028938293
        8.825, 3.64061808586, 0.107915721834, 20.6211566925
         8.85, 3.64464855194, 0.108035057783, 20.6382789612
        8.875, 3.64848566055, 0.10814870894, 20.6542510986
          8.9, 3.65212750435, 0.108256600797, 20.6690597534
        8.925, 3.65557193756, 0.10835865885, 20.6826915741
         8.95, 3.65881681442, 0.108454830945, 20.6951389313
        8.975, 3.66185998917, 0.108545050025, 20.7063865662
            9, 3.66469931602, 0.108629241586, 20.7164268494
        9.025, 3.66733288765, 0.108707353473, 20.7252445221
         9.05, 3.66975831985, 0.10877931118, 20.7328300476
        9.075, 3.67197418213, 0.108845070004, 20.7391700745
          9.1, 3.67397785187, 0.10890455544, 20.7442550659
        9.125, 3.67576766014, 0.108957700431, 20.7480716705
         9.15, 3.67734122276, 0.109004452825, 20.7506103516
        9.175, 3.67869663239, 0.109044753015, 20.7518577576
          9.2, 3.67983222008, 0.109078541398, 20.7518024445
        9.225, 3.68074607849, 0.109105944633, 20.7504329681
         9.25, 3.68143820763, 0.109126932919, 20.7477378845
        9.275, 3.68190789223, 0.109141416848, 20.7437076569
          9.3, 3.68215489388, 0.109149329364, 20.7383289337
        9.325,  3.6821782589, 0.109150610864,  20.731595993
         9.35, 3.68197584152, 0.109145261347, 20.7234954834
        9.375, 3.68154573441, 0.109133310616,  20.714017868
          9.4, 3.68088364601, 0.109113872051, 20.7031536102
        9.425, 3.67998743057, 0.109086066484, 20.6908912659
         9.45, 3.67885661125, 0.109049759805, 20.6772212982
        9.475, 3.67749023438, 0.109005354345, 20.6621341705
          9.5, 3.67588686943, 0.108953543007, 20.6456184387
        9.525,  3.6740436554, 0.10889505595,  20.627664566
         9.55,  3.6719558239, 0.108830370009, 20.6082611084
        9.575, 3.66961860657, 0.108759589493, 20.5874004364
          9.6, 3.66702795029, 0.108682505786, 20.5650691986
        9.625, 3.66418075562, 0.108598649502, 20.5412597656
         9.65, 3.66107559204, 0.108507543802, 20.5159606934
        9.675, 3.65771317482, 0.108408786356, 20.4891624451
          9.7, 3.65409445763, 0.108302175999, 20.4608535767
        9.725, 3.65021967888, 0.108187660575, 20.4310245514
         9.75, 3.64608860016, 0.10806530714, 20.3996658325
        9.775, 3.64169859886, 0.107935205102,  20.366765976
          9.8, 3.63704609871, 0.107797376812, 20.3323154449
        9.825, 3.63212800026, 0.107651755214, 20.2963047028
         9.85, 3.62694072723, 0.107498236001, 20.2587242126
        9.875, 3.62148213387, 0.107336692512, 20.2195644379
          9.9, 3.61575102806, 0.107167027891,  20.178817749
        9.925, 3.60974645615, 0.106989189982,  20.136472702
         9.95, 3.60346746445, 0.106803171337, 20.0925197601
        9.975, 3.59691238403, 0.106608979404, 20.0469512939
           10, 3.59007883072, 0.106406569481, 19.9997577667
       10.025, 3.58296346664, 0.106195874512, 19.9509277344
        10.05,  3.5755636692, 0.105976760387, 19.9004535675
       10.075, 3.56787657738, 0.105749122798, 19.8483276367
         10.1, 3.55989980698, 0.105512835085, 19.7945365906
       10.125, 3.55163216591, 0.105267837644,  19.739074707
        10.15, 3.54307198524, 0.105014108121, 19.6819286346
       10.175, 3.53421783447, 0.104751639068, 19.6230945587
         10.2, 3.52506780624, 0.104480430484, 19.5625572205
       10.225, 3.51561903954, 0.104200430214, 19.5003128052
        10.25, 3.50586915016, 0.103911571205, 19.4363479614
       10.275,  3.4958152771, 0.103613749146, 19.3706550598
         10.3, 3.48545598984, 0.103306517005, 19.3032245636
       10.325, 3.47479295731, 0.102990046144,  19.234046936
        10.35,  3.4638235569, 0.102664425969, 19.1631126404
       10.375, 3.45254588127, 0.102329619229, 19.0904121399
         10.4,  3.4409506321, 0.101982876658, 19.0159378052
       10.425, 3.42901349068, 0.101625658572, 18.9396820068
        10.45,  3.4167304039, 0.101259440184, 18.8616333008
       10.475, 3.40408873558, 0.100880391896,  18.781785965
         10.5, 3.39106988907, 0.100491352379, 18.7001285553
       10.525, 3.37767529488, 0.100092664361,  18.616651535
        10.55, 3.36390852928, 0.0996838957071, 18.5313491821
       10.575, 3.34977388382, 0.0992647334933, 18.4442119598
         10.6, 3.33527493477, 0.098835028708, 18.3552303314
       10.625, 3.32041430473, 0.0983948037028, 18.2643947601
        10.65, 3.30519342422, 0.0979441553354, 18.1716995239
       10.675, 3.28961348534, 0.0974831879139, 18.0771312714
         10.7, 3.27367448807, 0.0970119535923, 17.9806842804
       10.725, 3.25737690926, 0.0965304151177, 17.8823509216
        10.75, 3.24072098732, 0.0960384830832,  17.782119751
       10.775,  3.2237071991, 0.0955360457301,  17.679983139
         10.8, 3.20633602142, 0.095022983849, 17.5759315491
       10.825, 3.18860793114, 0.0944992005825, 17.4699573517
        10.85, 3.17052221298, 0.0939646288753, 17.3620510101
       10.875, 3.15207862854, 0.093419238925, 17.2522029877
         10.9, 3.13327598572, 0.0928630009294, 17.1404075623
       10.925, 3.11411309242, 0.0922959372401, 17.0266704559
        10.95, 3.09458875656, 0.0917180851102, 16.9109992981
       10.975,  3.0747025013, 0.0911294817924, 16.7934074402
           11, 3.05445384979, 0.0905301868916, 16.6739025116
       11.025,  3.0338435173, 0.0899202302098, 16.5524959564
        11.05, 3.01287174225, 0.0892996639013, 16.4291992188
       11.075, 2.99153995514, 0.0886685326695,  16.304019928
         11.1, 2.96984934807, 0.088026881218, 16.1769695282
       11.125, 2.94780087471, 0.0873747467995, 16.0480594635
        11.15, 2.92539620399, 0.086712166667, 15.9172992706
       11.175, 2.90263700485, 0.0860391780734,   15.78469944
         11.2, 2.87952470779, 0.0853558182716, 15.6502695084
       11.225, 2.85606169701, 0.0846621245146, 15.5140209198
        11.25, 2.83224987984, 0.0839581564069, 15.3759632111
       11.275, 2.80809164047, 0.083243958652, 15.2361068726
         11.3, 2.78358888626, 0.0825195983052, 15.0944623947
       11.325, 2.75874400139, 0.0817851349711, 14.9510393143
        11.35, 2.73355937004, 0.0810406133533, 14.8058490753
       11.375, 2.70803666115, 0.0802861005068, 14.6589012146
         11.4, 2.68217849731, 0.0795216336846, 14.5102071762
       11.425, 2.65598678589, 0.078747279942, 14.3597755432
        11.45, 2.62946391106, 0.077963091433,  14.207616806
       11.475, 2.60261201859, 0.0771691203117, 14.0537395477
         11.5, 2.57543373108, 0.0763654336333, 13.8981523514
       11.525, 2.54793095589, 0.0755520835519, 13.7408618927
        11.55, 2.52010560036, 0.0747291371226, 13.5818786621
       11.575, 2.49196004868, 0.0738966464996, 13.4212083817
         11.6, 2.46349573135, 0.0730546712875, 13.2588605881
       11.625, 2.43471455574, 0.0722032636404, 13.0948438644
        11.65,  2.4056186676, 0.0713424682617, 12.9291658401
       11.675, 2.37620949745, 0.0704723522067, 12.7618341446
         11.7, 2.34648895264, 0.0695929601789, 12.5928573608
       11.725, 2.31645870209, 0.0687043368816, 12.4222450256
