Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Roll	Pitch	Yaw	Time Stamp	    UTC Time	UTC Date
0.415	0.054	-9.793	0.029304	0.069692	-0.028635	-0.183271	2.341168	73.790878	2924.061	17:07:53.476	2024-03-16
0.478	0.050	-9.757	0.073517	0.096751	-0.055908	-0.183195	2.341081	73.790782	2924.075	17:07:53.490	2024-03-16
0.458	0.063	-9.755	0.058814	0.089820	-0.066148	-0.183184	2.341096	73.790604	2924.089	17:07:53.504	2024-03-16
0.439	0.077	-9.753	0.044112	0.082889	-0.076389	-0.183173	2.341112	73.790406	2924.103	17:07:53.518	2024-03-16
0.419	0.090	-9.751	0.029409	0.075959	-0.086630	-0.183163	2.341127	73.790236	2924.117	17:07:53.532	2024-03-16
0.400	0.104	-9.749	0.014707	0.069028	-0.096870	-0.183152	2.341142	73.790058	2924.131	17:07:53.546	2024-03-16
0.380	0.117	-9.747	0.000004	0.062098	-0.107111	-0.183142	2.341158	73.789867	2924.145	17:07:53.560	2024-03-16
0.360	0.131	-9.745	-0.014698	0.055167	-0.117351	-0.183132	2.341173	73.789682	2924.159	17:07:53.574	2024-03-16
0.459	-0.019	-9.782	0.081016	0.104252	-0.056803	-0.183778	2.341185	73.789573	2924.173	17:07:53.588	2024-03-16
0.402	0.070	-9.795	-0.116744	-0.003878	-0.054335	-0.184769	2.341086	73.789361	2924.187	17:07:53.602	2024-03-16
0.443	0.020	-9.805	-0.039931	0.002743	-0.071339	-0.184876	2.340334	73.788159	2924.201	17:07:53.616	2024-03-16
0.372	0.075	-9.929	-0.100643	-0.016758	-0.014862	-0.184511	2.340165	73.787592	2924.215	17:07:53.630	2024-03-16
0.468	-0.014	-9.799	0.054265	0.073596	-0.055988	-0.184067	2.340481	73.787401	2924.229	17:07:53.644	2024-03-16
0.374	0.094	-9.695	0.026812	0.064436	-0.020736	-0.183896	2.341427	73.787435	2924.243	17:07:53.658	2024-03-16
0.430	0.006	-9.706	-0.048131	0.077280	-0.036509	-0.184369	2.341975	73.787428	2924.257	17:07:53.672	2024-03-16
0.414	0.040	-9.789	-0.036154	-0.009999	-0.021553	-0.184561	2.341820	73.787182	2924.271	17:07:53.686	2024-03-16
0.443	0.068	-9.844	-0.089918	-0.038058	-0.042347	-0.184236	2.340819	73.786588	2924.285	17:07:53.700	2024-03-16
0.400	0.146	-9.897	0.040259	0.014872	-0.054258	-0.184192	2.340596	73.787626	2924.299	17:07:53.714	2024-03-16
0.414	0.084	-9.867	0.077150	0.073213	-0.002070	-0.184147	2.340372	73.788671	2924.313	17:07:53.728	2024-03-16
0.427	0.000	-9.830	0.076641	0.115085	0.041425	-0.184219	2.340191	73.789696	2924.327	17:07:53.742	2024-03-16
0.402	0.040	-9.807	-0.092809	0.078184	0.038799	-0.184990	2.340259	73.790598	2924.341	17:07:53.756	2024-03-16
0.455	0.009	-9.679	0.085487	0.006927	-0.012753	-0.184975	2.340895	73.790639	2924.355	17:07:53.770	2024-03-16
0.415	0.119	-9.743	-0.022282	-0.016972	-0.053604	-0.184493	2.341493	73.790283	2924.369	17:07:53.784	2024-03-16
0.473	-0.050	-9.892	0.072077	0.026779	-0.030273	-0.183632	2.341429	73.789757	2924.383	17:07:53.798	2024-03-16
0.419	0.033	-9.810	-0.049845	0.070032	-0.059963	-0.183450	2.341406	73.789635	2924.397	17:07:53.812	2024-03-16
0.399	0.036	-9.673	-0.032696	0.076691	-0.019541	-0.183611	2.341081	73.789095	2924.411	17:07:53.826	2024-03-16
0.323	0.118	-9.774	-0.080278	-0.005955	-0.022022	-0.184075	2.340344	73.787886	2924.425	17:07:53.840	2024-03-16
0.334	0.120	-9.748	-0.081769	-0.003620	-0.021850	-0.183951	2.340411	73.787838	2924.439	17:07:53.854	2024-03-16
0.346	0.121	-9.722	-0.083259	-0.001286	-0.021678	-0.183827	2.340477	73.787790	2924.453	17:07:53.868	2024-03-16
0.358	0.122	-9.696	-0.084750	0.001048	-0.021506	-0.183703	2.340543	73.787749	2924.467	17:07:53.882	2024-03-16
0.369	0.124	-9.670	-0.086241	0.003382	-0.021334	-0.183580	2.340609	73.787695	2924.481	17:07:53.896	2024-03-16
0.381	0.125	-9.644	-0.087732	0.005716	-0.021163	-0.183456	2.340675	73.787654	2924.495	17:07:53.910	2024-03-16
0.392	0.126	-9.618	-0.089223	0.008050	-0.020991	-0.183332	2.340741	73.787606	2924.509	17:07:53.924	2024-03-16
0.404	0.128	-9.592	-0.090714	0.010385	-0.020819	-0.183208	2.340808	73.787551	2924.523	17:07:53.938	2024-03-16
0.402	0.100	-9.667	0.058922	0.043573	-0.032563	-0.182677	2.341280	73.787715	2924.537	17:07:53.952	2024-03-16
0.445	0.051	-9.865	-0.028077	0.055346	-0.026423	-0.182001	2.341893	73.787865	2924.551	17:07:53.966	2024-03-16
0.457	-0.045	-9.801	0.109446	0.149894	-0.000374	-0.181223	2.342601	73.787975	2924.565	17:07:53.980	2024-03-16
0.391	0.074	-9.831	-0.054724	0.059723	-0.002198	-0.181700	2.341871	73.788460	2924.579	17:07:53.994	2024-03-16
0.442	-0.016	-9.772	0.050538	0.024278	0.029385	-0.182581	2.341111	73.789177	2924.593	17:07:54.008	2024-03-16
0.405	0.042	-9.680	-0.085141	0.009018	0.027211	-0.183528	2.340651	73.789833	2924.607	17:07:54.022	2024-03-16
0.437	0.035	-9.681	-0.034499	0.044561	-0.023769	-0.183065	2.342138	73.789109	2924.621	17:07:54.036	2024-03-16
0.397	0.139	-9.864	-0.037049	0.018028	-0.038619	-0.181963	2.342909	73.788173	2924.635	17:07:54.050	2024-03-16
0.446	0.022	-9.820	0.012451	0.048098	-0.069126	-0.181078	2.343088	73.787503	2924.649	17:07:54.064	2024-03-16
0.394	0.073	-9.850	-0.021990	0.027412	-0.023328	-0.181375	2.342503	73.787715	2924.663	17:07:54.078	2024-03-16
0.421	-0.004	-9.776	-0.004849	0.061355	0.001262	-0.181672	2.341918	73.787920	2924.677	17:07:54.092	2024-03-16
0.397	0.066	-9.679	0.060544	0.041223	0.002076	-0.181626	2.341693	73.788385	2924.691	17:07:54.106	2024-03-16
0.442	0.025	-9.714	-0.108199	0.053269	-0.008791	-0.181126	2.341948	73.789136	2924.705	17:07:54.120	2024-03-16
0.427	0.057	-9.876	0.013366	0.087038	-0.052736	-0.180375	2.342507	73.787865	2924.719	17:07:54.134	2024-03-16
0.449	0.017	-9.891	-0.032309	0.059316	-0.045497	-0.180522	2.342496	73.787210	2924.733	17:07:54.148	2024-03-16
0.399	0.030	-9.846	0.001279	0.029861	-0.019492	-0.181271	2.342040	73.787073	2924.747	17:07:54.162	2024-03-16
0.411	0.029	-9.787	-0.076612	0.026784	-0.033204	-0.181600	2.341472	73.786937	2924.761	17:07:54.176	2024-03-16
0.425	0.069	-9.580	0.098959	0.061450	-0.031179	-0.181667	2.341608	73.786848	2924.775	17:07:54.190	2024-03-16
0.437	0.056	-9.667	-0.072173	0.057479	-0.047569	-0.181625	2.341940	73.786745	2924.789	17:07:54.204	2024-03-16
0.431	0.061	-9.691	-0.061562	0.046745	-0.038569	-0.181571	2.342062	73.786609	2924.803	17:07:54.218	2024-03-16
0.426	0.066	-9.714	-0.050950	0.036010	-0.029569	-0.181517	2.342185	73.786472	2924.817	17:07:54.232	2024-03-16
0.420	0.071	-9.737	-0.040338	0.025275	-0.020569	-0.181463	2.342307	73.786329	2924.831	17:07:54.246	2024-03-16
0.415	0.076	-9.760	-0.029727	0.014540	-0.011570	-0.181409	2.342429	73.786185	2924.845	17:07:54.260	2024-03-16
0.410	0.081	-9.784	-0.019115	0.003806	-0.002570	-0.181355	2.342551	73.786055	2924.859	17:07:54.274	2024-03-16
0.404	0.086	-9.807	-0.008503	-0.006929	0.006430	-0.181300	2.342674	73.785905	2924.873	17:07:54.288	2024-03-16
0.434	-0.038	-9.781	0.012212	0.007677	-0.029760	-0.181200	2.342708	73.785837	2924.887	17:07:54.302	2024-03-16
0.404	0.016	-9.805	-0.026036	0.021288	-0.016299	-0.180823	2.342208	73.786144	2924.901	17:07:54.316	2024-03-16
0.446	0.011	-9.860	-0.056988	0.020900	-0.005765	-0.180644	2.341487	73.785980	2924.915	17:07:54.330	2024-03-16
0.405	0.133	-9.774	0.012994	0.081323	-0.060713	-0.180628	2.341119	73.785461	2924.929	17:07:54.344	2024-03-16
0.439	0.055	-9.671	-0.002518	0.106780	-0.062735	-0.180819	2.341854	73.784594	2924.943	17:07:54.358	2024-03-16
0.400	0.031	-9.861	0.031649	0.101749	-0.052808	-0.181406	2.341824	73.785010	2924.957	17:07:54.372	2024-03-16
0.408	-0.020	-9.837	-0.084782	0.013759	0.015675	-0.181635	2.341622	73.785844	2924.971	17:07:54.386	2024-03-16
0.427	0.035	-9.720	0.041114	0.055207	0.061753	-0.181297	2.341359	73.786930	2924.985	17:07:54.400	2024-03-16
0.408	0.076	-9.805	-0.063456	0.017616	-0.030096	-0.181256	2.341191	73.786185	2924.999	17:07:54.414	2024-03-16
0.460	-0.015	-9.857	0.073771	0.023913	-0.082879	-0.181198	2.341365	73.785905	2925.013	17:07:54.428	2024-03-16
0.421	0.065	-9.746	-0.031319	0.073171	-0.073740	-0.181126	2.341795	73.785980	2925.027	17:07:54.442	2024-03-16
0.417	0.018	-9.709	0.024009	0.065802	-0.028292	-0.181054	2.342225	73.786049	2925.041	17:07:54.456	2024-03-16
0.340	0.094	-9.715	-0.107574	-0.040934	-0.038166	-0.180889	2.341916	73.786233	2925.055	17:07:54.470	2024-03-16
0.445	0.013	-9.792	-0.046352	-0.009929	0.002071	-0.180810	2.341337	73.786465	2925.069	17:07:54.484	2024-03-16
0.394	0.145	-9.845	-0.012195	0.008988	-0.022160	-0.181036	2.340821	73.786725	2925.083	17:07:54.498	2024-03-16
0.439	-0.017	-9.819	0.004293	0.078937	-0.006784	-0.181885	2.340914	73.786616	2925.097	17:07:54.512	2024-03-16
0.428	0.029	-9.820	0.009489	0.110151	-0.078360	-0.182696	2.341288	73.787237	2925.111	17:07:54.526	2024-03-16
0.436	-0.088	-9.831	-0.072310	0.125983	0.002936	-0.183317	2.341902	73.788931	2925.125	17:07:54.540	2024-03-16
0.395	0.141	-9.844	-0.068978	0.037845	-0.015332	-0.183043	2.341875	73.788992	2925.139	17:07:54.554	2024-03-16
0.404	0.121	-9.831	-0.050896	0.037573	-0.019913	-0.182768	2.341848	73.789047	2925.153	17:07:54.568	2024-03-16
0.413	0.100	-9.819	-0.032815	0.037301	-0.024494	-0.182493	2.341820	73.789115	2925.167	17:07:54.582	2024-03-16
0.422	0.080	-9.806	-0.014734	0.037029	-0.029074	-0.182218	2.341792	73.789177	2925.181	17:07:54.596	2024-03-16
0.431	0.059	-9.793	0.003347	0.036757	-0.033655	-0.181944	2.341765	73.789232	2925.195	17:07:54.610	2024-03-16
0.440	0.039	-9.780	0.021429	0.036485	-0.038236	-0.181669	2.341737	73.789293	2925.209	17:07:54.624	2024-03-16
0.449	0.018	-9.768	0.039510	0.036213	-0.042817	-0.181394	2.341710	73.789348	2925.223	17:07:54.638	2024-03-16
0.423	0.043	-9.713	-0.050033	0.011176	-0.013857	-0.181492	2.341789	73.789477	2925.237	17:07:54.652	2024-03-16
0.448	0.013	-9.825	0.024714	0.008888	0.012328	-0.181559	2.341806	73.789607	2925.251	17:07:54.666	2024-03-16
0.399	0.069	-9.865	-0.011038	0.103506	-0.059001	-0.181501	2.341716	73.789744	2925.265	17:07:54.680	2024-03-16
0.423	0.003	-9.783	-0.001634	0.083430	-0.014158	-0.180854	2.342524	73.790195	2925.279	17:07:54.694	2024-03-16
0.389	0.107	-9.821	0.001209	0.047652	0.016008	-0.180377	2.343289	73.790502	2925.293	17:07:54.708	2024-03-16
0.433	0.025	-9.694	0.005961	0.084318	-0.024035	-0.179949	2.343939	73.790570	2925.307	17:07:54.722	2024-03-16
0.411	0.127	-9.669	0.046857	0.042757	-0.049012	-0.179041	2.344093	73.789860	2925.321	17:07:54.736	2024-03-16
0.446	-0.046	-9.818	-0.003615	0.051064	-0.084294	-0.178513	2.343881	73.789423	2925.335	17:07:54.750	2024-03-16
0.410	0.082	-9.907	-0.013778	0.028765	-0.023506	-0.178458	2.343529	73.789389	2925.349	17:07:54.764	2024-03-16
0.435	0.040	-9.868	-0.007326	0.032754	-0.006561	-0.179209	2.343196	73.790092	2925.363	17:07:54.778	2024-03-16
0.459	-0.003	-9.829	-0.000874	0.036744	0.010385	-0.179960	2.342864	73.790775	2925.377	17:07:54.792	2024-03-16
0.430	0.035	-9.725	-0.062989	0.070917	-0.013432	-0.179992	2.342992	73.790939	2925.391	17:07:54.806	2024-03-16
0.415	0.076	-9.601	0.057052	0.002343	-0.046372	-0.179066	2.343737	73.790420	2925.405	17:07:54.820	2024-03-16
0.427	0.047	-9.775	-0.027082	0.043980	-0.118648	-0.179422	2.344328	73.790085	2925.419	17:07:54.834	2024-03-16
0.454	-0.013	-9.818	0.060312	0.110790	-0.043063	-0.179635	2.344815	73.789887	2925.433	17:07:54.848	2024-03-16
0.409	0.044	-9.823	-0.068829	0.048258	0.001436	-0.179707	2.345112	73.789853	2925.447	17:07:54.862	2024-03-16
0.409	0.027	-9.825	0.025720	0.038518	-0.011825	-0.179577	2.344740	73.790154	2925.461	17:07:54.876	2024-03-16
0.343	0.103	-9.777	-0.072454	0.111038	-0.065456	-0.179437	2.344915	73.790502	2925.475	17:07:54.890	2024-03-16
0.434	0.063	-9.686	0.081103	0.106628	-0.027395	-0.179293	2.345309	73.790864	2925.489	17:07:54.904	2024-03-16
0.421	0.073	-9.694	0.071495	0.104695	-0.037276	-0.179149	2.345702	73.791240	2925.503	17:07:54.918	2024-03-16
0.407	0.084	-9.703	0.061887	0.102763	-0.047158	-0.179005	2.346095	73.791602	2925.517	17:07:54.932	2024-03-16
0.393	0.094	-9.711	0.052279	0.100830	-0.057040	-0.178861	2.346488	73.791984	2925.531	17:07:54.946	2024-03-16
0.379	0.105	-9.719	0.042671	0.098897	-0.066921	-0.178717	2.346881	73.792346	2925.545	17:07:54.960	2024-03-16
0.365	0.115	-9.727	0.033063	0.096964	-0.076803	-0.178573	2.347275	73.792715	2925.559	17:07:54.974	2024-03-16
0.352	0.126	-9.735	0.023455	0.095032	-0.086685	-0.178429	2.347668	73.793070	2925.573	17:07:54.988	2024-03-16
0.369	0.099	-9.760	0.022824	0.095638	-0.088650	-0.178491	2.348018	73.793384	2925.587	17:07:55.002	2024-03-16
0.436	-0.012	-9.837	-0.022092	0.078923	-0.022480	-0.179793	2.348107	73.793377	2925.601	17:07:55.016	2024-03-16
0.395	0.061	-9.802	-0.005481	0.012160	-0.021174	-0.180190	2.347224	73.793070	2925.615	17:07:55.030	2024-03-16
0.414	0.034	-9.872	-0.062990	0.023916	-0.015538	-0.180046	2.346261	73.792776	2925.629	17:07:55.044	2024-03-16
0.475	0.004	-9.806	0.116794	0.093995	-0.029250	-0.179451	2.346073	73.792872	2925.643	17:07:55.058	2024-03-16
0.398	0.068	-9.668	-0.054758	0.119742	-0.039609	-0.178634	2.347423	73.792913	2925.657	17:07:55.072	2024-03-16
0.411	0.032	-9.750	0.010224	0.090479	-0.038234	-0.178669	2.348670	73.792811	2925.671	17:07:55.086	2024-03-16
0.410	0.083	-9.827	-0.163691	0.061107	-0.033424	-0.179891	2.349440	73.792537	2925.685	17:07:55.100	2024-03-16
0.423	0.005	-9.804	-0.026594	0.023010	-0.011797	-0.179851	2.348935	73.792640	2925.699	17:07:55.114	2024-03-16
0.424	0.031	-9.797	-0.059595	0.051460	-0.020701	-0.179586	2.348828	73.792858	2925.713	17:07:55.128	2024-03-16
0.394	0.052	-9.789	-0.007338	0.093935	-0.024545	-0.179154	2.349020	73.793214	2925.727	17:07:55.142	2024-03-16
0.363	0.073	-9.782	0.044919	0.136410	-0.028389	-0.178721	2.349211	73.793576	2925.741	17:07:55.156	2024-03-16
0.474	-0.138	-9.834	0.021502	0.101258	-0.009689	-0.179248	2.349491	73.794047	2925.755	17:07:55.170	2024-03-16
0.397	0.077	-9.750	-0.070977	0.074028	-0.000271	-0.179926	2.349973	73.794422	2925.769	17:07:55.184	2024-03-16
0.442	0.083	-9.721	-0.037525	0.022314	0.005352	-0.180022	2.350872	73.794429	2925.783	17:07:55.198	2024-03-16
0.402	0.103	-9.919	-0.009394	0.027935	-0.025016	-0.179510	2.351159	73.794429	2925.797	17:07:55.212	2024-03-16
0.464	-0.026	-9.851	0.027483	0.074902	-0.059965	-0.179059	2.351082	73.794368	2925.811	17:07:55.226	2024-03-16
0.382	0.031	-9.717	-0.005961	0.066782	-0.018947	-0.178824	2.350655	73.794252	2925.825	17:07:55.240	2024-03-16
0.404	0.059	-9.685	-0.054383	0.063982	-0.011829	-0.178823	2.350684	73.794559	2925.839	17:07:55.254	2024-03-16
0.375	0.134	-9.722	-0.051711	-0.016443	-0.026688	-0.178826	2.350542	73.794593	2925.853	17:07:55.268	2024-03-16
0.386	0.110	-9.712	-0.025242	-0.012534	-0.030875	-0.178835	2.350272	73.794416	2925.867	17:07:55.282	2024-03-16
0.397	0.085	-9.701	0.001228	-0.008626	-0.035063	-0.178843	2.350001	73.794231	2925.881	17:07:55.296	2024-03-16
0.408	0.061	-9.691	0.027697	-0.004717	-0.039250	-0.178851	2.349730	73.794047	2925.895	17:07:55.310	2024-03-16
0.419	0.036	-9.680	0.054167	-0.000808	-0.043438	-0.178859	2.349459	73.793876	2925.909	17:07:55.324	2024-03-16
0.430	0.012	-9.670	0.080637	0.003100	-0.047626	-0.178867	2.349188	73.793678	2925.923	17:07:55.338	2024-03-16
0.436	0.015	-9.659	0.067512	0.002578	-0.043111	-0.178876	2.348917	73.793507	2925.937	17:07:55.352	2024-03-16
0.404	0.126	-9.687	-0.018345	-0.019377	-0.026992	-0.178721	2.348843	73.793268	2925.951	17:07:55.366	2024-03-16
0.493	-0.080	-9.838	0.032640	0.038189	-0.024305	-0.178350	2.349031	73.792954	2925.965	17:07:55.380	2024-03-16
0.434	0.048	-9.832	-0.019253	0.071996	-0.075382	-0.178373	2.349295	73.792688	2925.979	17:07:55.394	2024-03-16
0.419	0.048	-9.754	-0.070315	0.080295	-0.008536	-0.178516	2.349008	73.792694	2925.993	17:07:55.408	2024-03-16
0.355	0.084	-9.742	-0.027173	0.015992	-0.021543	-0.178753	2.348402	73.792995	2926.007	17:07:55.422	2024-03-16
0.428	0.001	-9.702	0.013731	0.003417	0.021634	-0.179018	2.348368	73.793767	2926.021	17:07:55.436	2024-03-16
0.390	0.076	-9.727	-0.010533	0.021312	-0.014106	-0.179170	2.349260	73.793862	2926.035	17:07:55.450	2024-03-16
0.438	0.036	-9.842	-0.055838	0.103079	-0.028557	-0.179173	2.350346	73.793630	2926.049	17:07:55.464	2024-03-16
0.459	0.010	-9.878	0.012952	0.074887	-0.056821	-0.178920	2.350994	73.793330	2926.063	17:07:55.478	2024-03-16
0.442	0.022	-9.793	0.004197	0.068914	-0.060539	-0.179121	2.350971	73.793343	2926.077	17:07:55.492	2024-03-16
0.405	0.064	-9.708	-0.037669	0.063531	-0.054920	-0.179399	2.350837	73.793398	2926.091	17:07:55.506	2024-03-16
0.368	0.107	-9.622	-0.079536	0.058149	-0.049301	-0.179677	2.350702	73.793459	2926.105	17:07:55.520	2024-03-16
0.411	0.041	-9.677	0.021200	0.062504	0.012344	-0.179053	2.351505	73.792148	2926.119	17:07:55.534	2024-03-16
0.412	0.068	-9.922	-0.028518	0.046275	-0.023736	-0.178125	2.351811	73.791164	2926.133	17:07:55.548	2024-03-16
0.432	-0.009	-9.836	0.059968	0.108410	-0.054581	-0.177264	2.351703	73.790557	2926.147	17:07:55.562	2024-03-16
0.379	0.068	-9.869	-0.050900	0.084322	-0.033090	-0.178176	2.351348	73.790680	2926.161	17:07:55.576	2024-03-16
0.434	-0.056	-9.764	0.038566	0.039666	-0.023362	-0.179346	2.351181	73.791001	2926.175	17:07:55.590	2024-03-16
0.405	0.047	-9.658	-0.037520	0.034294	-0.015257	-0.179829	2.351446	73.791369	2926.189	17:07:55.604	2024-03-16
0.445	0.033	-9.671	0.028586	0.070005	-0.001311	-0.178337	2.352601	73.791663	2926.203	17:07:55.618	2024-03-16
0.450	0.040	-9.716	0.013737	0.077063	-0.002306	-0.178086	2.352852	73.791622	2926.217	17:07:55.632	2024-03-16
0.444	0.056	-9.733	0.003962	0.068549	-0.010298	-0.178043	2.352953	73.791513	2926.231	17:07:55.646	2024-03-16
0.438	0.071	-9.750	-0.005814	0.060035	-0.018290	-0.177999	2.353054	73.791417	2926.245	17:07:55.660	2024-03-16
0.432	0.087	-9.766	-0.015590	0.051521	-0.026283	-0.177956	2.353154	73.791322	2926.259	17:07:55.674	2024-03-16
0.426	0.102	-9.783	-0.025366	0.043008	-0.034275	-0.177912	2.353255	73.791219	2926.273	17:07:55.688	2024-03-16
0.420	0.118	-9.800	-0.035142	0.034494	-0.042267	-0.177868	2.353356	73.791123	2926.287	17:07:55.702	2024-03-16
0.420	0.029	-9.807	-0.012303	0.019384	-0.019778	-0.177825	2.353456	73.791028	2926.301	17:07:55.716	2024-03-16
0.450	0.014	-9.908	-0.075625	0.023576	-0.009978	-0.178312	2.352966	73.790570	2926.315	17:07:55.730	2024-03-16
0.417	-0.005	-9.843	-0.034364	0.042708	0.002914	-0.178933	2.352255	73.790044	2926.329	17:07:55.744	2024-03-16
0.443	0.112	-9.811	-0.123109	0.056204	-0.054142	-0.179355	2.351583	73.789662	2926.343	17:07:55.758	2024-03-16
0.425	0.054	-9.619	0.088115	0.095467	-0.061996	-0.179375	2.352079	73.789300	2926.357	17:07:55.772	2024-03-16
0.385	0.096	-9.749	-0.001066	0.046547	-0.050368	-0.179260	2.352560	73.789382	2926.371	17:07:55.786	2024-03-16
0.510	-0.085	-9.773	0.042227	0.134817	0.024650	-0.179054	2.352760	73.790051	2926.385	17:07:55.800	2024-03-16
0.391	0.016	-9.757	-0.057415	0.030117	0.058515	-0.179072	2.353060	73.791014	2926.399	17:07:55.814	2024-03-16
0.460	0.048	-9.825	-0.062330	0.006917	0.043883	-0.179240	2.352944	73.791137	2926.413	17:07:55.828	2024-03-16
0.373	0.098	-9.951	-0.046788	0.089707	-0.083031	-0.179482	2.352645	73.790673	2926.427	17:07:55.842	2024-03-16
0.383	0.067	-9.861	0.001954	0.055376	-0.076781	-0.179482	2.353108	73.790386	2926.441	17:07:55.856	2024-03-16
0.393	0.035	-9.770	0.050696	0.021046	-0.070531	-0.179483	2.353572	73.790099	2926.455	17:07:55.870	2024-03-16
0.407	-0.024	-9.703	-0.052114	0.026571	-0.029539	-0.179177	2.353848	73.790010	2926.469	17:07:55.884	2024-03-16
0.430	0.017	-9.815	0.018236	0.016029	-0.014685	-0.178108	2.353658	73.790413	2926.483	17:07:55.898	2024-03-16
