Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Roll	Pitch	Yaw	Time Stamp	    UTC Time	UTC Date
0.341	-0.104	-9.811	-0.312877	0.155425	-0.029141	0.881615	1.455520	10.044972	2056.077	00:34:13.672	2024-01-18
0.348	-0.086	-9.791	0.032530	0.015987	-0.043019	0.882321	1.454636	10.044901	2056.091	00:34:13.686	2024-01-18
0.321	-0.148	-9.782	0.322763	-0.030582	-0.013434	0.887113	1.452575	10.044848	2056.105	00:34:13.700	2024-01-18
0.291	-0.202	-9.777	0.244892	0.019554	-0.002261	0.888339	1.454146	10.046638	2056.119	00:34:13.714	2024-01-18
0.279	-0.214	-9.774	0.098922	0.068634	-0.000809	0.888331	1.454884	10.047474	2056.133	00:34:13.728	2024-01-18
0.284	-0.201	-9.776	0.075794	0.072895	-0.007250	0.887397	1.454997	10.047598	2056.147	00:34:13.742	2024-01-18
0.288	-0.188	-9.778	0.052666	0.077157	-0.013692	0.886464	1.455110	10.047720	2056.161	00:34:13.756	2024-01-18
0.293	-0.175	-9.780	0.029537	0.081418	-0.020134	0.885531	1.455223	10.047842	2056.175	00:34:13.770	2024-01-18
0.298	-0.162	-9.782	0.006409	0.085679	-0.026576	0.884597	1.455336	10.047964	2056.189	00:34:13.784	2024-01-18
0.302	-0.149	-9.784	-0.016720	0.089941	-0.033017	0.883664	1.455449	10.048087	2056.203	00:34:13.798	2024-01-18
0.307	-0.136	-9.786	-0.039848	0.094202	-0.039459	0.882731	1.455563	10.048209	2056.217	00:34:13.812	2024-01-18
0.306	-0.134	-9.788	0.000835	0.100159	-0.032522	0.882518	1.455738	10.048331	2056.231	00:34:13.826	2024-01-18
0.306	-0.152	-9.777	0.033023	0.086369	0.007123	0.883267	1.455995	10.048455	2056.245	00:34:13.840	2024-01-18
0.317	-0.150	-9.791	-0.022786	0.071913	0.003009	0.883358	1.455565	10.048977	2056.259	00:34:13.854	2024-01-18
0.321	-0.144	-9.785	-0.079746	0.109252	-0.042254	0.882643	1.455670	10.049180	2056.273	00:34:13.868	2024-01-18
0.304	-0.133	-9.791	-0.143317	0.129040	-0.027444	0.881470	1.456141	10.049110	2056.287	00:34:13.882	2024-01-18
0.305	-0.133	-9.789	-0.088538	0.112993	-0.027752	0.881182	1.456402	10.048847	2056.301	00:34:13.896	2024-01-18
0.304	-0.141	-9.789	-0.003499	0.133581	-0.044966	0.880693	1.456635	10.048558	2056.315	00:34:13.910	2024-01-18
0.314	-0.136	-9.794	-0.068867	0.044005	-0.020684	0.880283	1.456724	10.048270	2056.329	00:34:13.924	2024-01-18
0.323	-0.136	-9.787	0.001759	0.081609	-0.047872	0.880274	1.456474	10.048005	2056.343	00:34:13.938	2024-01-18
0.318	-0.135	-9.779	0.011916	0.082364	-0.065894	0.880830	1.456233	10.047885	2056.357	00:34:13.952	2024-01-18
0.315	-0.140	-9.787	-0.002544	0.081095	-0.023680	0.881481	1.455995	10.047788	2056.371	00:34:13.966	2024-01-18
0.311	-0.145	-9.796	-0.017004	0.079827	0.018534	0.882132	1.455757	10.047688	2056.385	00:34:13.980	2024-01-18
0.315	-0.146	-9.784	-0.029239	0.069770	-0.034055	0.882368	1.455415	10.047926	2056.399	00:34:13.994	2024-01-18
0.308	-0.144	-9.783	0.032164	0.093157	-0.014203	0.884067	1.455062	10.048421	2056.413	00:34:14.008	2024-01-18
0.304	-0.155	-9.779	-0.025341	0.111691	-0.010059	0.886400	1.454778	10.049057	2056.427	00:34:14.022	2024-01-18
0.311	-0.147	-9.784	-0.055817	0.099628	-0.011283	0.885955	1.454960	10.049356	2056.441	00:34:14.036	2024-01-18
0.314	-0.140	-9.789	-0.062711	0.062007	-0.012565	0.885653	1.454638	10.049728	2056.455	00:34:14.050	2024-01-18
0.317	-0.130	-9.784	-0.044428	0.071693	-0.007275	0.885530	1.454290	10.050036	2056.469	00:34:14.064	2024-01-18
0.312	-0.130	-9.789	-0.026768	0.107205	-0.048693	0.885713	1.454383	10.050111	2056.483	00:34:14.078	2024-01-18
0.310	-0.134	-9.790	-0.022709	0.107565	-0.047492	0.885362	1.454226	10.049759	2056.497	00:34:14.092	2024-01-18
0.311	-0.136	-9.790	-0.018686	0.096208	-0.042290	0.884922	1.454026	10.049335	2056.511	00:34:14.106	2024-01-18
0.312	-0.139	-9.790	-0.014663	0.084852	-0.037089	0.884483	1.453828	10.048909	2056.525	00:34:14.120	2024-01-18
0.313	-0.142	-9.790	-0.010639	0.073495	-0.031887	0.884043	1.453628	10.048486	2056.539	00:34:14.134	2024-01-18
0.314	-0.144	-9.790	-0.006616	0.062138	-0.026686	0.883603	1.453430	10.048060	2056.553	00:34:14.148	2024-01-18
0.315	-0.147	-9.790	-0.002593	0.050781	-0.021484	0.883164	1.453230	10.047636	2056.567	00:34:14.162	2024-01-18
0.309	-0.144	-9.793	-0.071995	0.072715	-0.050349	0.882724	1.453031	10.047211	2056.581	00:34:14.176	2024-01-18
0.298	-0.137	-9.789	-0.073784	0.085844	0.003167	0.882455	1.452891	10.047466	2056.595	00:34:14.190	2024-01-18
0.300	-0.125	-9.790	-0.048598	0.081777	0.004063	0.882991	1.452826	10.048275	2056.609	00:34:14.204	2024-01-18
0.305	-0.130	-9.791	-0.030561	0.126454	0.040833	0.885372	1.452892	10.049790	2056.623	00:34:14.218	2024-01-18
0.308	-0.126	-9.785	0.030623	0.046507	-0.027551	0.886514	1.452409	10.049987	2056.637	00:34:14.232	2024-01-18
0.315	-0.145	-9.791	0.034624	0.015818	-0.052286	0.888108	1.450992	10.050067	2056.651	00:34:14.246	2024-01-18
0.325	-0.142	-9.805	0.160315	-0.113540	-0.012482	0.890579	1.448454	10.050284	2056.665	00:34:14.260	2024-01-18
0.321	-0.143	-9.789	0.205539	-0.080012	-0.019609	0.894128	1.446165	10.050004	2056.679	00:34:14.274	2024-01-18
0.298	-0.165	-9.777	0.249282	-0.070217	-0.016375	0.897437	1.444241	10.049992	2056.693	00:34:14.288	2024-01-18
0.289	-0.174	-9.770	0.145244	0.016463	-0.032615	0.899978	1.442860	10.050036	2056.707	00:34:14.302	2024-01-18
0.295	-0.162	-9.789	-0.027257	0.066795	-0.041051	0.898990	1.443095	10.049229	2056.721	00:34:14.316	2024-01-18
0.301	-0.151	-9.808	-0.199758	0.117127	-0.049487	0.898003	1.443329	10.048425	2056.735	00:34:14.330	2024-01-18
0.330	-0.126	-9.798	-0.138042	0.135177	-0.016262	0.897406	1.443528	10.047856	2056.749	00:34:14.344	2024-01-18
0.320	-0.122	-9.778	-0.017428	0.072278	-0.024681	0.897784	1.443640	10.047876	2056.763	00:34:14.358	2024-01-18
0.306	-0.146	-9.770	0.017230	0.155573	0.014498	0.897898	1.444504	10.048380	2056.777	00:34:14.372	2024-01-18
0.289	-0.168	-9.775	-0.105898	0.248769	-0.000554	0.896801	1.446364	10.048935	2056.791	00:34:14.386	2024-01-18
0.281	-0.180	-9.782	-0.241688	0.278115	0.016087	0.894149	1.449386	10.049447	2056.805	00:34:14.400	2024-01-18
0.313	-0.148	-9.792	-0.428885	0.319459	-0.000994	0.884757	1.456067	10.049997	2056.819	00:34:14.414	2024-01-18
0.334	-0.121	-9.789	-0.365016	0.241353	-0.037868	0.879087	1.459371	10.050117	2056.833	00:34:14.428	2024-01-18
0.341	-0.097	-9.795	-0.215366	0.121099	-0.030965	0.876621	1.460037	10.049930	2056.847	00:34:14.442	2024-01-18
0.339	-0.102	-9.796	-0.202594	0.122163	-0.030052	0.876638	1.460069	10.049853	2056.861	00:34:14.456	2024-01-18
0.336	-0.107	-9.798	-0.189822	0.123227	-0.029139	0.876655	1.460102	10.049776	2056.875	00:34:14.470	2024-01-18
0.334	-0.113	-9.799	-0.177050	0.124291	-0.028226	0.876673	1.460134	10.049698	2056.889	00:34:14.484	2024-01-18
0.331	-0.118	-9.800	-0.164279	0.125355	-0.027313	0.876690	1.460166	10.049620	2056.903	00:34:14.498	2024-01-18
0.329	-0.124	-9.802	-0.151507	0.126419	-0.026400	0.876707	1.460199	10.049540	2056.917	00:34:14.512	2024-01-18
0.327	-0.129	-9.803	-0.138735	0.127483	-0.025486	0.876724	1.460231	10.049465	2056.931	00:34:14.526	2024-01-18
0.331	-0.138	-9.798	-0.034867	0.113039	-0.059819	0.876741	1.460263	10.049387	2056.945	00:34:14.540	2024-01-18
0.315	-0.149	-9.785	0.073360	0.040829	-0.025195	0.878309	1.459608	10.049474	2056.959	00:34:14.554	2024-01-18
0.302	-0.154	-9.770	0.042306	0.095084	-0.000763	0.879025	1.459199	10.049518	2056.973	00:34:14.568	2024-01-18
0.292	-0.158	-9.771	-0.093818	0.077932	-0.041592	0.878856	1.459069	10.049525	2056.987	00:34:14.582	2024-01-18
0.304	-0.144	-9.792	-0.129363	0.116900	-0.014148	0.877202	1.459500	10.049496	2057.001	00:34:14.596	2024-01-18
0.313	-0.139	-9.796	-0.133614	0.176744	-0.035112	0.876879	1.459505	10.050010	2057.015	00:34:14.610	2024-01-18
0.323	-0.137	-9.793	-0.117871	0.157947	-0.015028	0.876920	1.459460	10.050584	2057.029	00:34:14.624	2024-01-18
0.315	-0.123	-9.783	-0.066382	0.091412	-0.027583	0.876542	1.459715	10.050772	2057.043	00:34:14.638	2024-01-18
0.310	-0.129	-9.779	-0.004801	0.071188	-0.033537	0.876504	1.459841	10.050693	2057.057	00:34:14.652	2024-01-18
0.303	-0.145	-9.780	0.003071	0.038939	-0.061940	0.876524	1.459945	10.050573	2057.071	00:34:14.666	2024-01-18
0.303	-0.150	-9.775	-0.054620	0.091565	-0.068932	0.876543	1.460050	10.050450	2057.085	00:34:14.680	2024-01-18
0.307	-0.150	-9.776	-0.110393	0.131678	-0.049874	0.876562	1.460155	10.050325	2057.099	00:34:14.694	2024-01-18
0.318	-0.138	-9.795	-0.123218	0.133039	-0.026425	0.878364	1.459064	10.049772	2057.113	00:34:14.708	2024-01-18
0.312	-0.136	-9.787	-0.053100	0.078069	-0.017898	0.881193	1.457372	10.049058	2057.127	00:34:14.722	2024-01-18
0.307	-0.140	-9.782	0.006289	0.116520	-0.017552	0.882162	1.457448	10.049331	2057.141	00:34:14.736	2024-01-18
0.311	-0.145	-9.787	-0.046884	0.086316	-0.024185	0.882313	1.457612	10.049548	2057.155	00:34:14.750	2024-01-18
0.307	-0.140	-9.780	-0.068124	0.134582	-0.031728	0.882004	1.457743	10.049566	2057.169	00:34:14.764	2024-01-18
0.307	-0.142	-9.784	-0.103126	0.103180	-0.060291	0.881361	1.457704	10.049138	2057.183	00:34:14.778	2024-01-18
0.309	-0.136	-9.787	-0.071661	0.140806	0.027220	0.880706	1.458273	10.049780	2057.197	00:34:14.792	2024-01-18
0.313	-0.146	-9.785	-0.074400	0.139621	0.009300	0.880336	1.458705	10.050294	2057.211	00:34:14.806	2024-01-18
0.312	-0.143	-9.785	-0.078745	0.139713	0.002486	0.880347	1.458817	10.050390	2057.225	00:34:14.820	2024-01-18
0.311	-0.141	-9.785	-0.083089	0.139805	-0.004328	0.880357	1.458930	10.050487	2057.239	00:34:14.834	2024-01-18
0.310	-0.138	-9.786	-0.087433	0.139897	-0.011141	0.880367	1.459043	10.050584	2057.253	00:34:14.848	2024-01-18
0.309	-0.136	-9.786	-0.091777	0.139989	-0.017955	0.880378	1.459155	10.050682	2057.267	00:34:14.862	2024-01-18
0.309	-0.133	-9.786	-0.096121	0.140081	-0.024768	0.880388	1.459268	10.050777	2057.281	00:34:14.876	2024-01-18
0.305	-0.136	-9.786	-0.081065	0.186278	-0.004797	0.880014	1.459955	10.051246	2057.295	00:34:14.890	2024-01-18
0.312	-0.150	-9.788	-0.138467	0.128162	-0.018666	0.879727	1.460362	10.051568	2057.309	00:34:14.904	2024-01-18
0.331	-0.135	-9.805	-0.116212	0.134027	0.015570	0.880046	1.459495	10.051163	2057.323	00:34:14.918	2024-01-18
0.322	-0.135	-9.790	0.014692	0.098152	-0.007729	0.881069	1.458960	10.051480	2057.337	00:34:14.932	2024-01-18
0.315	-0.132	-9.787	0.035424	0.023134	-0.013646	0.881936	1.458170	10.051433	2057.351	00:34:14.946	2024-01-18
0.304	-0.138	-9.786	-0.001440	0.038285	-0.033561	0.882439	1.456965	10.050745	2057.365	00:34:14.960	2024-01-18
0.297	-0.123	-9.780	-0.076255	0.086783	-0.098794	0.881865	1.456829	10.050084	2057.379	00:34:14.974	2024-01-18
0.293	-0.122	-9.788	-0.141356	0.147825	-0.045894	0.882287	1.456652	10.049441	2057.393	00:34:14.988	2024-01-18
0.305	-0.118	-9.800	-0.137202	0.142479	-0.016275	0.883455	1.456443	10.048814	2057.407	00:34:15.002	2024-01-18
0.310	-0.136	-9.794	-0.078011	0.121337	-0.014319	0.884622	1.456235	10.048182	2057.421	00:34:15.016	2024-01-18
0.314	-0.153	-9.788	-0.018820	0.100195	-0.012363	0.885790	1.456026	10.047555	2057.435	00:34:15.030	2024-01-18
0.317	-0.170	-9.784	-0.010701	0.086240	-0.025310	0.886277	1.455866	10.047043	2057.449	00:34:15.044	2024-01-18
0.311	-0.160	-9.784	-0.146238	0.111768	-0.055643	0.885061	1.455827	10.046826	2057.463	00:34:15.058	2024-01-18
0.311	-0.136	-9.792	-0.149566	0.132131	-0.044836	0.883617	1.455912	10.046056	2057.477	00:34:15.072	2024-01-18
0.306	-0.115	-9.792	-0.082709	0.110266	-0.038896	0.882861	1.455904	10.045859	2057.491	00:34:15.086	2024-01-18
0.299	-0.126	-9.793	-0.059095	0.093805	0.000899	0.883072	1.455744	10.046551	2057.505	00:34:15.100	2024-01-18
0.313	-0.137	-9.784	-0.009727	0.082593	-0.007644	0.884117	1.454036	10.048042	2057.519	00:34:15.114	2024-01-18
0.317	-0.141	-9.788	-0.000323	0.101860	-0.043066	0.885056	1.453020	10.048623	2057.533	00:34:15.128	2024-01-18
0.318	-0.148	-9.792	-0.014860	0.074107	-0.030437	0.885834	1.452563	10.048519	2057.547	00:34:15.142	2024-01-18
0.303	-0.148	-9.795	-0.017414	0.068060	-0.048611	0.886126	1.452361	10.048416	2057.561	00:34:15.156	2024-01-18
0.304	-0.147	-9.794	-0.018583	0.065513	-0.051031	0.886417	1.452159	10.048311	2057.575	00:34:15.170	2024-01-18
0.305	-0.145	-9.793	-0.019752	0.062967	-0.053451	0.886708	1.451957	10.048205	2057.589	00:34:15.184	2024-01-18
0.305	-0.144	-9.792	-0.020921	0.060420	-0.055871	0.887000	1.451755	10.048101	2057.603	00:34:15.198	2024-01-18
0.306	-0.143	-9.791	-0.022090	0.057873	-0.058292	0.887291	1.451553	10.047995	2057.617	00:34:15.212	2024-01-18
0.307	-0.142	-9.790	-0.023259	0.055327	-0.060712	0.887582	1.451352	10.047890	2057.631	00:34:15.226	2024-01-18
0.308	-0.141	-9.788	-0.024427	0.052780	-0.063132	0.887874	1.451150	10.047785	2057.645	00:34:15.240	2024-01-18
0.308	-0.140	-9.787	-0.025596	0.050233	-0.065553	0.888165	1.450948	10.047681	2057.659	00:34:15.254	2024-01-18
0.306	-0.147	-9.789	0.033476	0.002726	-0.034917	0.888716	1.450580	10.047873	2057.673	00:34:15.268	2024-01-18
0.292	-0.143	-9.795	0.000929	0.073674	0.006526	0.889327	1.450047	10.048230	2057.687	00:34:15.282	2024-01-18
0.296	-0.149	-9.781	-0.063526	0.063321	-0.009237	0.889139	1.449272	10.048242	2057.701	00:34:15.296	2024-01-18
0.327	-0.138	-9.797	-0.066862	0.094554	-0.102228	0.889203	1.448007	10.048114	2057.715	00:34:15.310	2024-01-18
0.321	-0.126	-9.791	-0.008680	0.032343	-0.003448	0.889780	1.446767	10.047825	2057.729	00:34:15.324	2024-01-18
0.306	-0.135	-9.788	0.115569	0.049130	-0.056235	0.891389	1.446079	10.047278	2057.743	00:34:15.338	2024-01-18
0.302	-0.152	-9.786	0.064441	0.068125	-0.034208	0.892382	1.446074	10.046918	2057.757	00:34:15.352	2024-01-18
0.293	-0.150	-9.776	-0.038875	0.097689	-0.045834	0.892660	1.446218	10.046816	2057.771	00:34:15.366	2024-01-18
0.306	-0.134	-9.792	-0.101763	0.158405	-0.029391	0.892121	1.446409	10.047014	2057.785	00:34:15.380	2024-01-18
0.312	-0.142	-9.788	-0.052526	0.102405	-0.024469	0.892214	1.446180	10.046663	2057.799	00:34:15.394	2024-01-18
0.313	-0.147	-9.797	0.008738	0.022846	-0.075189	0.892437	1.446892	10.046406	2057.813	00:34:15.408	2024-01-18
0.319	-0.136	-9.793	0.108661	0.039616	-0.017848	0.892991	1.447936	10.046219	2057.827	00:34:15.422	2024-01-18
0.309	-0.145	-9.774	0.088478	0.013806	-0.052944	0.894939	1.446736	10.046033	2057.841	00:34:15.436	2024-01-18
0.307	-0.151	-9.786	0.078303	0.037156	-0.033532	0.896275	1.445650	10.045946	2057.855	00:34:15.450	2024-01-18
0.301	-0.156	-9.778	0.015693	0.020489	-0.039602	0.896972	1.444926	10.045921	2057.869	00:34:15.464	2024-01-18
0.300	-0.153	-9.789	-0.067012	0.115651	-0.004118	0.896679	1.444991	10.045957	2057.883	00:34:15.478	2024-01-18
0.302	-0.137	-9.795	-0.097152	0.086957	-0.033418	0.896737	1.444547	10.046057	2057.897	00:34:15.492	2024-01-18
0.303	-0.134	-9.788	-0.100206	0.151564	-0.050268	0.896854	1.444018	10.046174	2057.911	00:34:15.506	2024-01-18
0.303	-0.135	-9.788	-0.093397	0.139569	-0.049119	0.896970	1.443489	10.046285	2057.925	00:34:15.520	2024-01-18
0.303	-0.136	-9.788	-0.086587	0.127573	-0.047971	0.897087	1.442961	10.046398	2057.939	00:34:15.534	2024-01-18
0.303	-0.137	-9.788	-0.079778	0.115577	-0.046822	0.897204	1.442432	10.046510	2057.953	00:34:15.548	2024-01-18
0.304	-0.138	-9.788	-0.072968	0.103581	-0.045673	0.897321	1.441903	10.046624	2057.967	00:34:15.562	2024-01-18
0.304	-0.139	-9.788	-0.066159	0.091586	-0.044524	0.897438	1.441375	10.046737	2057.981	00:34:15.576	2024-01-18
0.304	-0.140	-9.787	-0.059350	0.079590	-0.043376	0.897554	1.440846	10.046849	2057.995	00:34:15.590	2024-01-18
0.306	-0.137	-9.790	-0.056520	0.061460	-0.033920	0.898194	1.440521	10.046947	2058.009	00:34:15.604	2024-01-18
0.313	-0.146	-9.785	-0.023327	0.073115	-0.052207	0.900143	1.440705	10.047001	2058.023	00:34:15.618	2024-01-18
0.299	-0.141	-9.784	-0.029037	0.052993	-0.013949	0.900809	1.440429	10.047163	2058.037	00:34:15.632	2024-01-18
0.296	-0.140	-9.780	-0.013508	0.083816	0.012028	0.901333	1.439956	10.047476	2058.051	00:34:15.646	2024-01-18
0.303	-0.143	-9.776	-0.007719	0.089439	-0.025169	0.901953	1.439324	10.047967	2058.065	00:34:15.660	2024-01-18
0.307	-0.150	-9.791	-0.036379	0.085417	-0.007488	0.901876	1.439414	10.048167	2058.079	00:34:15.674	2024-01-18
0.314	-0.147	-9.799	-0.031751	0.035332	-0.030342	0.902212	1.438584	10.048251	2058.093	00:34:15.688	2024-01-18
0.336	-0.133	-9.795	0.006540	-0.004717	-0.032042	0.902993	1.437468	10.048367	2058.107	00:34:15.702	2024-01-18
0.311	-0.149	-9.774	0.132914	0.021254	-0.069947	0.904582	1.438766	10.049190	2058.121	00:34:15.716	2024-01-18
0.283	-0.207	-9.780	-0.051748	0.084588	-0.002061	0.903667	1.439564	10.049520	2058.135	00:34:15.730	2024-01-18
0.297	-0.147	-9.784	-0.134659	0.211637	-0.030346	0.901862	1.440432	10.049631	2058.149	00:34:15.744	2024-01-18
0.304	-0.159	-9.783	-0.110421	0.166896	-0.036911	0.900336	1.441974	10.049684	2058.163	00:34:15.758	2024-01-18
0.326	-0.147	-9.815	-0.302937	0.109596	0.002997	0.897461	1.441998	10.049788	2058.177	00:34:15.772	2024-01-18
0.332	-0.068	-9.800	-0.049759	0.040152	-0.031848	0.898062	1.441303	10.049984	2058.191	00:34:15.786	2024-01-18
0.310	-0.084	-9.773	0.412263	-0.014082	-0.011040	0.903595	1.439985	10.050288	2058.205	00:34:15.800	2024-01-18
0.289	-0.195	-9.780	0.184045	0.060878	-0.018395	0.901246	1.442815	10.051458	2058.219	00:34:15.814	2024-01-18
0.292	-0.170	-9.789	-0.284245	0.190956	-0.073393	0.898533	1.444598	10.052035	2058.233	00:34:15.828	2024-01-18
0.305	-0.109	-9.794	-0.234757	0.120271	0.011545	0.895866	1.445508	10.052145	2058.247	00:34:15.842	2024-01-18
0.306	-0.114	-9.793	-0.208106	0.122613	0.001325	0.895127	1.445883	10.052130	2058.261	00:34:15.856	2024-01-18
0.307	-0.119	-9.792	-0.181455	0.124955	-0.008895	0.894387	1.446258	10.052116	2058.275	00:34:15.870	2024-01-18
0.308	-0.123	-9.792	-0.154804	0.127297	-0.019116	0.893648	1.446633	10.052100	2058.289	00:34:15.884	2024-01-18
0.309	-0.128	-9.791	-0.128153	0.129639	-0.029336	0.892909	1.447007	10.052084	2058.303	00:34:15.898	2024-01-18
0.310	-0.132	-9.790	-0.101502	0.131980	-0.039556	0.892169	1.447382	10.052070	2058.317	00:34:15.912	2024-01-18
