2724		0		0		3.15
2739		0		0		3.14
2754		0		0		3.14
2769		0		0		3.13
2784		0		0		3.13
2799		0		0		3.12
2814		0		0		3.12
2829		0		0		3.11
2844		0		0		3.11
2859		0		0		3.1
2874		0		0		3.1
2889		0		0		3.09
2904		0		0		3.09
2919		0		0		3.09
2933		0		0		3.08
2949		0		0		3.08
2964		0		0		3.07
2978		0		0		3.07
2994		0		0		3.06
3009		0		0		3.06
3023		0		0		3.05
3039		0		0		3.05
3054		0		0		3.04
3068		0		0		3.04
3084		0		0		3.03
3098		0		0		3.03
3113		0		0		3.02
3129		0		0		3.02
3143		0		0		3.01
3159		0		0		3.01
3174		0		0		3
3188		0		0		3
3204		0		0		2.99
3218		0		0		2.99
3233		0		0		2.98
3249		0		0		2.98
3263		0		0		2.97
3278		0		0		2.97
3294		0		0		2.96
3308		0		0		2.96
3323		0		0		2.95
3338		0		0		2.95
3353		0		0		2.94
3368		0		0		2.94
3383		0		0		2.93
3398		0		0		2.93
3414		0		0		2.92
3428		0		0		2.92
3443		0		0		2.91
3458		0		0		2.91
3473		0		0		2.91
3488		0		0		2.9
3503		0		0		2.9
3518		0		0		2.89
3533		0		0		2.89
3548		0		0		2.88
3563		0		0		2.88
3577		0		0		2.87
3593		0		0		2.87
3608		0		0		2.86
3622		0		0		2.86
3638		0		0		2.85
3653		0		0		2.85
3667		0		0		2.85
3683		0		0		2.84
3697		0		0		2.84
3713		0		0		2.83
3728		0		0		2.83
3742		0		0		2.82
3758		0		0		2.82
3773		0		0		2.81
3787		0		0		2.81
3803		0		0		2.8
3817		0		0		2.8
3832		0		0		2.8
3848		0		0		2.79
3862		0		0		2.79
3877		0		0		2.79
3893		0		0		2.78
3907		0		0		2.77
3922		0		0		2.77
3937		0		0		2.77
3952		0		0		2.76
3968		0		0		2.76
3982		0		0		2.75
3997		0		0		2.75
4013		0		0		2.74
4027		0		0		2.74
4042		0		0		2.73
4057		0		0		2.73
4072		0		0		2.73
4087		0		0		2.72
4102		0		0		2.72
4117		0		0		2.71
4132		0		0		2.71
4147		0		0		2.7
4162		0		0		2.7
4176		0		0		2.7
4192		0		0		2.69
4207		0		0		2.69
4221		0		0		2.68
4237		0		0		2.68
4252		0		0		2.68
4267		0		0		2.67
4282		0		0		2.67
4296		0		0		2.66
4312		0		0		2.66
4327		0		0		2.65
4341		0		0		2.65
4357		0		0		2.64
4371		0		0		2.64
4386		0		0		2.63
4402		0		0		2.63
4416		0		0		2.63
4431		0		0		2.62
4447		0		0		2.62
4461		0		0		2.61
4476		0		0		2.61
4492		0		0		2.6
4506		0		0		2.6
4521		0		0		2.6
4536		0		0		2.59
4551		0		0		2.59
4567		0		0		2.59
4581		0		0		2.58
4596		0		0		2.58
4612		0		0		2.58
4626		0		0		2.57
4641		0		0		2.57
4656		0		0		2.56
4671		0		0		2.56
4686		0		0		2.55
4701		0		0		2.55
4716		0		0		2.55
4731		0		0		2.54
4746		0		0		2.54
4761		0		0		2.54
4775		0		0		2.53
4791		0		0		2.53
4806		0		0		2.52
4820		0		0		2.52
4836		0		0		2.51
4851		0		0		2.51
4866		0		0		2.51
4881		0		0		2.5
4895		0		0		2.5
4911		0		0		2.49
4926		0		0		2.49
4940		0		0		2.48
4956		0		0		2.48
4971		0		0		2.48
4985		0		0		2.47
5001		0		0		2.47
5015		0		0		2.46
5030		0		0		2.46
5046		0		0		2.46
5060		0		0		2.45
5075		0		0		2.45
5091		0		0		2.44
5105		0		0		2.44
5121		0		0		2.44
5135		0		0		2.43
5150		0		0		2.43
5166		0		0		2.42
5180		0		0		2.42
5195		0		0		2.42
5211		0		0		2.41
5225		0		0		2.41
5240		0		0		2.41
5255		0		0		2.4
5270		0		0		2.4
5285		0		0		2.4
5300		0		0		2.39
5315		0		0		2.39
5330		0		0		2.38
5345		0		0		2.38
5360		0		0		2.37
5374		0		0		2.37
5390		0		0		2.37
5405		0		0		2.36
5420		0		0		2.36
5435		0		0		2.36
5450		0		0		2.35
5465		0		0		2.35
5480		0		0		2.34
5494		0		0		2.34
5510		0		0		2.33
5525		0		0		2.33
5539		0		0		2.32
5555		0		0		2.32
5570		0		0		2.32
5584		0		0		2.32
5600		0		0		2.31
5614		0		0		2.31
5629		0		0		2.3
5645		0		0		2.3
5659		0		0		2.29
5675		0		0		2.29
5690		0		0		2.28
5704		0		0		2.28
5720		0		0		2.28
5734		0		0		2.28
5749		0		0		2.27
5765		0		0		2.27
5779		0		0		2.26
5794		0		0		2.26
5810		0		0		2.25
5824		0		0		2.25
5839		0		0		2.25
5854		0		0		2.24
5869		0		0		2.24
5884		0		0		2.23
5899		0		0		2.23
5914		0		0		2.23
5929		0		0		2.22
5944		0		0		2.22
5959		0		0		2.21
5974		0		0		2.21
5989		0		0		2.21
6004		0		0		2.2
6019		0		0		2.2
6034		0		0		2.2
6049		0		0		2.19
6064		0		0		2.19
6079		0		0		2.19
6093		0		0		2.18
6109		0		0		2.18
6124		0		0		2.17
6138		0		0		2.17
6154		0		0		2.17
6169		0		0		2.16
6183		0		0		2.16
6199		0		0		2.16
6213		0		0		2.15
6228		0		0		2.15
6244		0		0		2.15
6258		0		0		2.14
6274		0		0		2.14
6289		0		0		2.14
6303		0		0		2.13
6319		0		0		2.13
6333		0		0		2.12
6348		0		0		2.12
6364		0		0		2.12
6378		0		0		2.11
6393		0		0		2.11
6409		0		0		2.11
6423		0		0		2.1
6438		0		0		2.1
6453		0		0		2.09
6468		0		0		2.09
6483		0		0		2.08
6498		0		0		2.08
6513		0		0		2.08
6529		0		0		2.08
6543		0		0		2.07
6558		0		0		2.07
6573		0		0		2.07
6588		0		0		2.06
6603		0		0		2.06
6618		0		0		2.06
6633		0		0		2.05
6648		0		0		2.05
6663		0		0		2.05
6678		0		0		2.05
6692		0		0		2.04
6708		0		0		2.04
6723		0		0		2.04
6737		0		0		2.03
6753		0		0		2.03
6768		0		0		2.03
6782		0		0		2.02
6798		0		0		2.02
6812		0		0		2.02
6828		0		0		2.01
6843		0		0		2.01
6857		0		0		2
6873		0		0		2
6888		0		0		2
6902		0		0		1.99
6918		0		0		1.99
6932		0		0		1.99
6947		0		0		1.98
6963		0		0		1.98
6977		0		0		1.98
6992		0		0		1.97
7008		0		0		1.97
7022		0		0		1.97
7037		0		0		1.96
7052		0		0		1.96
7067		0		0		1.96
7083		0		0		1.95
7097		0		0		1.95
7112		0		0		1.95
7128		0		0		1.95
7142		0		0		1.94
7157		0		0		1.94
7172		0		0		1.94
7187		0		0		1.93
7202		0		0		1.93
7217		0		0		1.93
7232		0		0		1.92
7247		0		0		1.92
7262		0		0		1.92
7277		0		0		1.92
7291		0		0		1.91
7307		0		0		1.91
7322		0		0		1.91
7336		0		0		1.9
7352		0		0		1.9
7367		0		0		1.9
7382		0		0		1.89
7397		0		0		1.89
7411		0		0		1.89
7427		0		0		1.88
7442		0		0		1.88
7456		0		0		1.87
7472		0		0		1.87
7487		0		0		1.87
7501		0		0		1.87
7517		0		0		1.86
7531		0		0		1.86
7546		0		0		1.86
7562		0		0		1.85
7576		0		0		1.85
7591		0		0		1.85
7607		0		0		1.84
7621		0		0		1.84
7636		0		0		1.84
7651		0		0		1.83
7666		0		0		1.83
7682		0		0		1.83
7696		0		0		1.82
7711		0		0		1.82
7727		0		0		1.82
7741		0		0		1.82
7756		0		0		1.81
7771		0		0		1.81
7786		0		0		1.81
7801		0		0		1.8
7816		0		0		1.8
7831		0		0		1.8
7846		0		0		1.8
7861		0		0		1.79
7876		0		0		1.79
7890		0		0		1.79
7906		0		0		1.78
7921		0		0		1.78
7936		0		0		1.78
7951		0		0		1.78
7966		0		0		1.77
7981		0		0		1.77
7996		0		0		1.77
8010		0		0		1.76
8026		0		0		1.76
8041		0		0		1.76
8055		0		0		1.75
8071		0		0		1.75
8086		0		0		1.75
8100		0		0		1.75
8116		0		0		1.74
8130		0		0		1.74
8145		0		0		1.74
8161		0		0		1.73
8175		0		0		1.73
8190		0		0		1.73
8206		0		0		1.72
8220		0		0		1.72
8236		0		0		1.72
8250		0		0		1.71
8265		0		0		1.71
8281		0		0		1.71
8295		0		0		1.71
8310		0		0		1.7
8326		0		0		1.7
8340		0		0		1.7
8355		0		0		1.69
8370		0		0		1.69
8385		0		0		1.69
8400		0		0		1.68
8415		0		0		1.68
8430		0		0		1.68
8445		0		0		1.68
8460		0		0		1.67
8475		0		0		1.67
8489		0		0		1.67
8505		0		0		1.67
8520		0		0		1.66
8535		0		0		1.66
8550		0		0		1.66
8565		0		0		1.65
8580		0		0		1.65
8595		0		0		1.65
8609		0		0		1.65
8625		0		0		1.64
8640		0		0		1.64
8654		0		0		1.64
8670		0		0		1.63
8685		0		0		1.63
8699		0		0		1.63
8715		0		0		1.62
8729		0		0		1.62
8744		0		0		1.62
8760		0		0		1.62
8774		0		0		1.62
8790		0		0		1.61
8805		0		0		1.61
8819		0		0		1.61
8835		0		0		1.61
8849		0		0		1.6
8864		0		0		1.6
8880		0		0		1.6
8894		0		0		1.6
8909		0		0		1.59
8925		0		0		1.59
8939		0		0		1.59
8954		0		0		1.59
8969		0		0		1.59
8984		0		0		1.58
8999		0		0		1.58
9014		0		0		1.58
9029		0		0		1.58
9044		0		0		1.57
9059		0		0		1.57
9074		0		0		1.57
9089		0		0		1.57
9104		0		0		1.56
9119		0		0		1.56
9134		0		0		1.56
9149		0		0		1.56
9164		0		0		1.56
9179		0		0		1.55
9194		0		0		1.55
9208		0		0		1.55
9224		0		0		1.55
9239		0		0		1.54
9253		0		0		1.54
9269		0		0		1.53
9284		0		0		1.53
9298		0		0		1.53
9314		0		0		1.53
9328		0		0		1.52
9344		0		0		1.52
9359		0		0		1.51
9373		0		0		1.51
9389		0		0		1.51
9404		0		0		1.5
9418		0		0		1.5
9434		0		0		1.5
9448		0		0		1.5
9463		0		0		1.5
9479		0		0		1.5
9493		0		0		1.49
9508		0		0		1.49
9524		0		0		1.49
9538		0		0		1.49
9553		0		0		1.48
9568		0		0		1.48
9583		0		0		1.48
9598		0		0		1.47
9613		0		0		1.47
9628		0		0		1.47
9644		0		0		1.47
9658		0		0		1.46
9673		0		0		1.46
9688		0		0		1.46
9703		0		0		1.46
9718		0		0		1.45
9733		0		0		1.45
9748		0		0		1.45
9763		0		0		1.44
9778		0		0		1.44
9793		0		0		1.44
9807		0		0		1.44
9823		0		0		1.44
9838		0		0		1.44
9852		0		0		1.43
9868		0		0		1.43
9883		0		0		1.43
9897		0		0		1.43
9913		0		0		1.42
9927		0		0		1.42
9943		0		0		1.42
9958		0		0		1.42
9972		0		0		1.41
9988		0		0		1.41
10003		0		0		1.41
10017		0		0		1.41
10033		0		0		1.41
10047		0		0		1.4
10062		0		0		1.4
10078		0		0		1.4
10092		0		0		1.39
10107		0		0		1.39
10123		0		0		1.39
10137		0		0		1.39
10152		0		0		1.39
10167		0		0		1.39
10182		0		0		1.38
10198		0		0		1.38
10212		0		0		1.38
10227		0		0		1.38
10243		0		0		1.38
10257		0		0		1.37
10272		0		0		1.37
10287		0		0		1.37
10302		0		0		1.37
10317		0		0		1.37
10332		0		0		1.36
10347		0		0		1.36
10362		0		0		1.36
10377		0		0		1.36
10392		0		0		1.36
10407		0		0		1.35
10422		0		0		1.35
10437		0		0		1.35
10451		0		0		1.35
10467		0		0		1.34
10482		0		0		1.34
10497		0		0		1.34
10512		0		0		1.34
10526		0		0		1.33
10542		0		0		1.33
10557		0		0		1.33
10571		0		0		1.33
10587		0		0		1.32
10602		0		0		1.32
10616		0		0		1.32
10632		0		0		1.31
10647		0		0		1.31
10661		0		0		1.31
10677		0		0		1.31
10691		0		0		1.3
10706		0		0		1.3
10722		0		0		1.3
10736		0		0		1.3
10752		0		0		1.3
10766		0		0		1.3
10781		0		0		1.29
10797		0		0		1.29
10811		0		0		1.29
10826		0		0		1.28
10842		0		0		1.28
10856		0		0		1.28
10871		0		0		1.28
10887		0		0		1.28
10901		0		0		1.28
10916		0		0		1.27
10931		0		0		1.27
10946		0		0		1.27
10961		0		0		1.27
10976		0		0		1.27
10991		0		0		1.26
11005		0		0		1.26
11021		0		0		1.26
11036		0		0		1.26
11051		0		0		1.26
11066		0		0		1.25
11081		0		0		1.25
11096		0		0		1.25
11111		0		0		1.25
11126		0		0		1.25
11141		0		0		1.24
11156		0		0		1.24
11170		0		0		1.24
11186		0		0		1.23
11201		0		0		1.23
11215		0		0		1.23
11231		0		0		1.23
11245		0		0		1.22
11260		0		0		1.22
11276		0		0		1.22
11290		0		0		1.22
11305		0		0		1.21
11321		0		0		1.21
11335		0		0		1.21
11351		0		0		1.21
11366		0		0		1.2
11380		0		0		1.2
11396		0		0		1.2
11410		0		0		1.19
11425		0		0		1.19
11441		0		0		1.19
11455		0		0		1.18
11470		0		0		1.18
11486		0		0		1.18
11500		0		0		1.18
11515		0		0		1.17
11530		0		0		1.17
11545		0		0		1.17
11560		0		0		1.17
11575		0		0		1.17
11590		0		0		1.17
11606		0		0		1.17
11620		0		0		1.16
11635		0		0		1.16
11650		0		0		1.16
11665		0		0		1.16
11680		0		0		1.16
11695		0		0		1.16
11710		0		0		1.16
11725		0		0		1.16
11740		0		0		1.15
11755		0		0		1.15
11769		0		0		1.15
11785		0		0		1.15
11800		0		0		1.14
11814		0		0		1.14
11830		0		0		1.14
11844		0		0		1.14
11859		0		0		1.14
11875		0		0		1.13
11889		0		0		1.13
11905		0		0		1.13
11920		0		0		1.13
11934		0		0		1.12
11950		0		0		1.12
11965		0		0		1.12
11979		0		0		1.11
11995		0		0		1.11
12009		0		0		1.11
12024		0		0		1.11
12040		0		0		1.1
12054		0		0		1.1
12069		0		0		1.1
12085		0		0		1.1
12099		0		0		1.09
12114		0		0		1.09
12129		0		0		1.08
12144		0		0		1.08
12160		0		0		1.08
12174		0		0		1.08
12189		0		0		1.08
12205		0		0		1.08
12219		0		0		1.07
12234		0		0		1.07
12249		0		0		1.07
12264		0		0		1.07
12279		0		0		1.07
12294		0		0		1.07
12309		0		0		1.07
12324		0		0		1.06
12339		0		0		1.06
12354		0		0		1.06
12368		0		0		1.06
12384		0		0		1.06
12399		0		0		1.06
12413		0		0		1.06
12429		0		0		1.06
12444		0		0		1.05
12459		0		0		1.05
12474		0		0		1.05
12488		0		0		1.05
12504		0		0		1.05
12519		0		0		1.04
12533		0		0		1.04
12549		0		0		1.04
12564		0		0		1.04
12578		0		0		1.04
12594		0		0		1.03
12608		0		0		1.03
12623		0		0		1.03
12639		0		0		1.03
12653		0		0		1.02
12668		0		0		1.02
12684		0		0		1.02
12698		0		0		1.01
12713		0		0		1.01
12728		0		0		1.01
12743		0		0		1.01
12759		0		0		1.01
12773		0		0		1.01
12788		0		0		1.01
12804		0		0		1.01
12818		0		0		1.01
12833		0		0		1.01
12848		0		0		1
12863		0		0		1
12878		0		0		1
12893		0		0		1
12908		0		0		1
12922		0		0		1
12938		0		0		1
12953		0		0		1
12967		0		0		0.99
12983		0		0		0.99
12998		0		0		0.99
13012		0		0		0.99
13028		0		0		0.99
13043		0		0		0.99
13058		0		0		0.98
13073		0		0		0.98
13087		0		0		0.98
13103		0		0		0.98
13118		0		0		0.98
13132		0		0		0.98
13148		0		0		0.97
13162		0		0		0.97
13177		0		0		0.97
13193		0		0		0.96
13207		0		0		0.96
13222		0		0		0.96
13238		0		0		0.96
13252		0		0		0.95
13267		0		0		0.95
13282		0		0		0.95
13297		0		0		0.94
13313		0		0		0.94
13327		0		0		0.94
13342		0		0		0.94
13358		0		0		0.94
13372		0		0		0.94
13387		0		0		0.94
13403		0		0		0.94
13417		0		0		0.94
13432		0		0		0.93
13447		0		0		0.94
13462		0		0		0.93
13477		0		0		0.93
13492		0		0		0.93
13507		0		0		0.93
13522		0		0		0.93
13537		0		0		0.93
13552		0		0		0.93
13566		0		0		0.93
13582		0		0		0.93
13597		0		0		0.93
13612		0		0		0.92
13627		0		0		0.92
13642		0		0		0.92
13657		0		0		0.91
13672		0		0		0.91
13686		0		0		0.91
13702		0		0		0.9
13717		0		0		0.9
13731		0		0		0.9
13747		0		0		0.9
13762		0		0		0.9
13776		0		0		0.89
13792		0		0		0.89
13806		0		0		0.89
13821		0		0		0.89
13837		0		0		0.89
13851		0		0		0.88
13867		0		0		0.88
13882		0		0		0.88
13896		0		0		0.88
13912		0		0		0.88
13926		0		0		0.87
13941		0		0		0.87
13957		0		0		0.87
13971		0		0		0.87
13986		0		0		0.86
14002		0		0		0.86
14016		0		0		0.86
14031		0		0		0.85
14046		0		0		0.85
14061		0		0		0.85
14076		0		0		0.85
14091		0		0		0.85
14106		0		0		0.85
14121		0		0		0.85
14136		0		0		0.85
14151		0		0		0.85
14166		0		0		0.85
14181		0		0		0.85
14196		0		0		0.86
14211		0		0		0.86
14226		0		0		0.86
14241		0		0		0.86
14256		0		0		0.86
14271		0		0		0.86
14285		0		0		0.86
14301		0		0		0.85
14316		0		0		0.85
14330		0		0		0.85
14346		0		0		0.85
14361		0		0		0.84
14375		0		0		0.84
14391		0		0		0.84
14405		0		0		0.83
14420		0		0		0.83
14436		0		0		0.83
14450		0		0		0.82
14466		0		0		0.82
14481		0		0		0.81
14495		0		0		0.81
14511		0		0		0.81
14525		0		0		0.81
14540		0		0		0.8
14556		0		0		0.8
14570		0		0		0.8
14585		0		0		0.8
14601		0		0		0.8
14615		0		0		0.8
14630		0		0		0.79
14645		0		0		0.79
14660		0		0		0.79
14675		0		0		0.79
14690		0		0		0.79
14705		0		0		0.79
14721		0		0		0.79
14735		0		0		0.78
14750		0		0		0.78
14765		0		0		0.78
14780		0		0		0.78
14795		0		0		0.78
14810		0		0		0.78
14825		0		0		0.78
14840		0		0		0.78
14855		0		0		0.78
14870		0		0		0.78
14884		0		0		0.78
14900		0		0		0.78
14915		0		0		0.78
14929		0		0		0.78
14945		0		0		0.78
14960		0		0		0.78
14974		0		0		0.78
14990		0		0		0.77
15004		0		0		0.77
15020		0		0		0.77
15035		0		0		0.77
15049		0		0		0.76
15065		0		0		0.76
15080		0		0		0.76
15094		0		0		0.76
15110		0		0		0.75
15124		0		0		0.75
15139		0		0		0.75
15155		0		0		0.75
15169		0		0		0.74
15184		0		0		0.74
15200		0		0		0.74
15214		0		0		0.74
15229		0		0		0.74
15244		0		0		0.74
15259		0		0		0.73
15275		0		0		0.73
15289		0		0		0.73
15304		0		0		0.73
15320		0		0		0.73
15334		0		0		0.73
15349		0		0		0.73
15364		0		0		0.73
15379		0		0		0.73
15394		0		0		0.73
15409		0		0		0.73
15424		0		0		0.73
15439		0		0		0.73
15454		0		0		0.73
15469		0		0		0.73
15483		0		0		0.73
15499		0		0		0.73
15514		0		0		0.73
15528		0		0		0.73
15544		0		0		0.73
15559		0		0		0.72
15574		0		0		0.72
15589		0		0		0.72
15603		0		0		0.72
15619		0		0		0.71
15634		0		0		0.71
15648		0		0		0.71
15664		0		0		0.71
15679		0		0		0.71
15693		0		0		0.7
15709		0		0		0.7
15723		0		0		0.7
15738		0		0		0.7
15754		0		0		0.7
15768		0		0		0.69
15783		0		0		0.69
15799		0		0		0.69
15813		0		0		0.69
15828		0		0		0.69
15843		0		0		0.69
15858		0		0		0.68
15874		0		0		0.68
15888		0		0		0.68
15903		0		0		0.68
15919		0		0		0.68
15933		0		0		0.68
15948		0		0		0.68
15963		0		0		0.68
15978		0		0		0.67
15993		0		0		0.68
16008		0		0		0.67
16023		0		0		0.67
16038		0		0		0.67
16053		0		0		0.67
16068		0		0		0.67
16082		0		0		0.67
16098		0		0		0.67
16113		0		0		0.67
16128		0		0		0.67
16143		0		0		0.67
16158		0		0		0.67
16173		0		0		0.67
16188		0		0		0.66
16202		0		0		0.66
16218		0		0		0.66
16233		0		0		0.66
16247		0		0		0.65
16263		0		0		0.65
16278		0		0		0.65
16292		0		0		0.65
16308		0		0		0.65
16322		0		0		0.64
16337		0		0		0.64
16353		0		0		0.64
16367		0		0		0.64
16382		0		0		0.64
16398		0		0		0.64
16412		0		0		0.64
16428		0		0		0.63
16442		0		0		0.63
16457		0		0		0.63
16473		0		0		0.63
16487		0		0		0.63
16502		0		0		0.63
16518		0		0		0.62
16532		0		0		0.62
16547		0		0		0.62
16562		0		0		0.62
16577		0		0		0.62
16592		0		0		0.62
16607		0		0		0.62
16622		0		0		0.62
16637		0		0		0.62
16652		0		0		0.62
16667		0		0		0.62
16681		0		0		0.62
16697		0		0		0.61
16712		0		0		0.62
16727		0		0		0.61
16742		0		0		0.61
16757		0		0		0.61
16772		0		0		0.61
16787		0		0		0.61
16801		0		0		0.61
16817		0		0		0.61
16832		0		0		0.61
16846		0		0		0.61
16862		0		0		0.6
16877		0		0		0.6
16891		0		0		0.6
16907		0		0		0.6
16921		0		0		0.6
16936		0		0		0.6
16952		0		0		0.59
16966		0		0		0.59
16982		0		0		0.59
16997		0		0		0.59
17011		0		0		0.59
17027		0		0		0.59
17041		0		0		0.59
17056		0		0		0.58
17072		0		0		0.58
17086		0		0		0.58
17101		0		0		0.58
17117		0		0		0.58
17131		0		0		0.58
17146		0		0		0.58
17161		0		0		0.58
17176		0		0		0.58
17191		0		0		0.58
17206		0		0		0.58
17221		0		0		0.58
17236		0		0		0.58
17251		0		0		0.58
17266		0		0		0.57
17281		0		0		0.57
17296		0		0		0.57
17311		0		0		0.57
17326		0		0		0.57
17341		0		0		0.57
17356		0		0		0.57
17371		0		0		0.57
17386		0		0		0.57
17400		0		0		0.57
17416		0		0		0.57
17431		0		0		0.57
17445		0		0		0.57
17461		0		0		0.57
17476		0		0		0.57
17490		0		0		0.57
17506		0		0		0.56
17520		0		0		0.57
17536		0		0		0.56
17551		0		0		0.56
17565		0		0		0.56
17581		0		0		0.56
17596		0		0		0.56
17610		0		0		0.56
17626		0		0		0.56
17640		0		0		0.55
17655		0		0		0.55
17671		0		0		0.55
17685		0		0		0.55
17700		0		0		0.55
17716		0		0		0.54
17730		0		0		0.54
17745		0		0		0.54
17760		0		0		0.54
17775		0		0		0.54
17790		0		0		0.54
17805		0		0		0.54
17820		0		0		0.54
17836		0		0		0.54
17850		0		0		0.53
17865		0		0		0.53
17881		0		0		0.53
17895		0		0		0.53
17910		0		0		0.53
17925		0		0		0.53
17940		0		0		0.53
17955		0		0		0.53
17970		0		0		0.53
17985		0		0		0.53
17999		0		0		0.53
18015		0		0		0.52
18030		0		0		0.52
18044		0		0		0.52
18060		0		0		0.52
18075		0		0		0.52
18089		0		0		0.52
18105		0		0		0.52
18119		0		0		0.52
18135		0		0		0.51
18150		0		0		0.52
18164		0		0		0.51
18180		0		0		0.51
18195		0		0		0.51
18209		0		0		0.51
18225		0		0		0.51
18239		0		0		0.51
18254		0		0		0.51
18270		0		0		0.5
18284		0		0		0.5
18299		0		0		0.5
18315		0		0		0.5
18329		0		0		0.5
18344		0		0		0.5
18360		0		0		0.5
18374		0		0		0.5
18390		0		0		0.5
18404		0		0		0.49
18419		0		0		0.49
18435		0		0		0.49
18449		0		0		0.49
18464		0		0		0.49
18479		0		0		0.49
18494		0		0		0.49
18509		0		0		0.49
18524		0		0		0.49
18539		0		0		0.49
18554		0		0		0.48
18569		0		0		0.48
18584		0		0		0.48
18598		0		0		0.48
18614		0		0		0.48
18629		0		0		0.48
18643		0		0		0.47
18659		0		0		0.48
18674		0		0		0.48
18689		0		0		0.47
18704		0		0		0.47
18718		0		0		0.47
18734		0		0		0.47
18749		0		0		0.47
18763		0		0		0.47
18779		0		0		0.47
18794		0		0		0.47
18808		0		0		0.47
18824		0		0		0.47
18839		0		0		0.46
18853		0		0		0.46
18869		0		0		0.46
18883		0		0		0.46
18898		0		0		0.46
18914		0		0		0.46
18928		0		0		0.46
18944		0		0		0.46
18959		0		0		0.46
18973		0		0		0.46
18989		0		0		0.46
19003		0		0		0.45
19018		0		0		0.46
19034		0		0		0.45
19048		0		0		0.45
19063		0		0		0.45
19078		0		0		0.45
19093		0		0		0.45
19108		0		0		0.45
19123		0		0		0.45
19138		0		0		0.45
19153		0		0		0.45
19168		0		0		0.44
19183		0		0		0.44
19198		0		0		0.44
19213		0		0		0.44
19228		0		0		0.44
19243		0		0		0.44
19258		0		0		0.44
19273		0		0		0.43
19288		0		0		0.43
19303		0		0		0.43
19318		0		0		0.43
19333		0		0		0.43
19348		0		0		0.43
19362		0		0		0.43
19378		0		0		0.43
19393		0		0		0.43
19407		0		0		0.43
19423		0		0		0.43
19438		0		0		0.42
19452		0		0		0.42
19468		0		0		0.42
19482		0		0		0.42
19497		0		0		0.42
