Time,Alpha_L1i,Alpha_L1o,Alpha_L2i,Alpha_L2o,Alpha_R1i,Alpha_R1o,Alpha_R2i,Alpha_R2o,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L1i,Fz_L2,Fz_L2i,Fz_L2o,Fz_R1,Fz_R1i,Fz_R2,Fz_R2i,Fz_R2o,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,Pitch_A1,Pitch_A2,Roll,RollGL1,RollGL2,RollGR1,RollGR2,Roll_A1,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_L2,Steer_R1,Steer_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xctc_L1o,Xctc_L2o,Xctc_R1o,Xctc_R2o,Xo,X_A1,X_A2,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1o,Yctc_L2o,Yctc_R1o,Yctc_R2o,Yo,Y_A1,Y_A2,Y_L1,Y_L2,Y_R1,Y_R2,Zgnd_L1o,Zgnd_L2o,Zgnd_R1o,Zgnd_R2o,Zo,Z_A1,Z_A2,Z_L1,Z_L2,Z_R1,Z_R2
2.925, 0.04018239795992, 0, -0.0006593439005033, -0.0006593440244175, -0.04035226968579, 0, -0.0006593432797339, -0.00065934315582, 0.0006751727988556, 5.611521869839e-05, 0, -118.0150646412, 796.3766597945, -118.268961294, 796.6917420507, -124.6802991477, 1.454798299955, 125.0145809663, 1.448633738166, 18894.5863089, 18894.5863089, 10855.08638044, 5425.69001468, 5429.39636576, 18940.9906334, 18940.9906334, 10810.53843166, 5407.122391368, 5403.416040289, 0, 0.008047216664169, -0.07374535697887, -0, -0, -0, -0, -0.0724598806587, -0.07374535697887, 0.004334359752376, 0, 0, 0, 0, 0.001332614640588, -0.0006990074066641, 0.004334363342582, 0.005085467057122, -0.0006990068276677, -0.002342859739572, -0.0006990068276677, 17.67093849947, 17.76467194683, 17.67092916119, 17.7651641075, 56.65678753841, -0.04069179954256, 0, 0.03985236431575, 0, -1.00912838402, 69.97859899413, 70, 69.97859980588, 56.65618755936, 51.6560936442, 56.65621561592, 51.65612516362, 56.65678753841, 56.65613128516, 51.65610940382, 56.65618752845, 51.65609589238, 56.65621560138, 51.65612291525, 0.0008319766145823, -0.03985331128448, 0.0008310769228957, 0.0406813582119, 0.0008310769228957, 1.023055823952, 1.094411102726, -1.007009041235, -1.078588897207, 0.008047216664169, 0.008011405930863, 0.007917379315294, 1.023011381002, 0.939417379148, -1.006988568435, -0.9235826205174, -0, -0, -0, -0, -0.009180417060567, 0.5006896505796, 0.5144730548566, 0.5007198079165, 0.5144616905839, 0.5006724581188, 0.5144844191292
2.95, 0.04020656986625, 0, -0.0005954509529165, -0.0005954510234933, -0.0403427249437, 0, -0.0005954505993494, -0.0005954505287726, 0.0004260147863513, 5.069065466864e-05, 0, -117.9294174472, 792.6189288349, -118.1835730874, 792.9304745802, -124.7352022576, 1.326077703055, 125.0081427136, 1.320450122396, 18894.1435728, 18894.1435728, 10857.68761517, 5426.991111781, 5430.69650339, 18940.27780071, 18940.27780071, 10813.1511986, 5408.428295106, 5404.722903497, 0, 0.008049934199166, -0.07376879033137, -0, -0, -0, -0, -0.07249925387111, -0.07376879033137, 0.004312953215225, 0, 0, 0, 0, 0.001324671700009, -0.0006988264535972, 0.00431295678997, 0.005079892905583, -0.0006988258743828, -0.002349838156143, -0.0006988258743828, 17.82251146856, 17.91722686513, 17.82250227106, 17.91772321516, 57.14276520032, -0.04071719208112, 0, 0.03984160326271, 0, -1.009748487087, 69.98283104677, 70, 69.98281151645, 57.14216481385, 52.14207083133, 57.14219329313, 52.14210287108, 57.14276520032, 57.14210873824, 52.14208685111, 57.14216478296, 52.14207311663, 57.14219327855, 52.1421005856, 0.0008456961649488, -0.03986498941161, 0.0008447964203545, 0.04068430677973, 0.0008447964203545, 1.023058670705, 1.094412895969, -1.0070062068, -1.078587103957, 0.008049934199166, 0.008014301371342, 0.007919170920967, 1.023014276429, 0.9394191707504, -1.00698567299, -0.9235808289085, -0, -0, -0, -0, -0.00918006905755, 0.500690238931, 0.5144717247541, 0.5007202596924, 0.5144603634234, 0.5006731854966, 0.5144830860849
2.975, 0.04023330269095, 0, -0.0005333044327168, -0.0005333044619488, -0.04032556283947, 0, -0.0005333042862739, -0.0005333042570419, 0.0001972194049461, 4.496306738567e-05, 0, -117.8289757076, 788.8319127701, -118.083094392, 789.1378398849, -124.787169704, 1.202376878597, 124.9710507949, 1.197257979385, 18891.91385974, 18891.91385974, 10859.88227243, 5428.086142165, 5431.796130266, 18937.74831596, 18937.74831596, 10815.29060899, 5409.500298545, 5405.790310443, 0, 0.008052738791776, -0.07382799263566, -0, -0, -0, -0, -0.07257523616508, -0.07382799263566, 0.004289426212827, 0, 0, 0, 0, 0.001315852982912, -0.0006996933401258, 0.004289429773781, 0.00507345044199, -0.0006996927592617, -0.002357270637523, -0.0006996927592617, 17.97409366649, 18.06978654598, 17.97408454623, 18.07028700157, 57.62877248975, -0.04074238281054, 0, 0.0398259916534, 0, -1.010231125252, 69.98695162257, 70, 69.98692170115, 57.6281714848, 52.62807743222, 57.628200167, 52.62810976564, 57.62877248975, 57.62811550229, 52.62809359884, 57.62817145394, 52.62807973847, 57.62820015238, 52.62810745921, 0.0008534412633805, -0.03988243816969, 0.0008525396796877, 0.0406764283054, 0.0008525396796877, 1.0230616149, 1.094415311563, -1.00700327155, -1.078584688358, 0.008052738791776, 0.008017301685922, 0.007921594288094, 1.023017276724, 0.9394215941155, -1.006982672686, -0.9235784055393, -0, -0, -0, -0, -0.009176510515283, 0.5006926662304, 0.5144706191245, 0.5007225349148, 0.5144592437002, 0.5006757666008, 0.5144819945489
3, 0.04026283442444, 0, -0.0004722841139409, -0.0004722841121164, -0.04030068719391, 0, -0.0004722841230809, -0.0004722841249054, -1.357945177536e-05, 3.880841672662e-05, 0, -117.724460138, 785.0052665759, -117.9780913091, 785.3065287885, -124.839423779, 1.080778536625, 124.9049053726, 1.076153746624, 18888.40817135, 18888.40817135, 10860.0323831, 5428.157531758, 5431.874851342, 18933.90301685, 18933.90301685, 10815.35259998, 5409.53495978, 5405.817640197, 0, 0.008055609428969, -0.07390030600217, -0, -0, -0, -0, -0.07266370780819, -0.07390030600217, 0.004263745249562, 0, 0, 0, 0, 0.001305871686412, -0.0007010760381501, 0.004263748796134, 0.005065782278325, -0.0007010754549975, -0.002365493442422, -0.0007010754549975, 18.12568479337, 18.22235075045, 18.12567569274, 18.22285523743, 58.11480823397, -0.04076679175011, 0, 0.03980624835619, 0, -1.010585875149, 69.99095991501, 70, 69.99092848793, 58.11420659128, 53.11411247256, 58.11423527603, 53.11414489144, 58.11480823397, 58.11415060598, 53.1141286819, 58.11420656045, 53.1141147849, 58.11423526136, 53.1141425789, 0.0008556970068136, -0.03990459493905, 0.0008547927566257, 0.04065892722081, 0.0008547927566257, 1.02306463288, 1.094418293157, -1.007000258891, -1.078581706764, 0.008055609428969, 0.008020386385636, 0.007924588296834, 1.023020361401, 0.9394245881234, -1.00697958801, -0.9235754115298, -0, -0, -0, -0, -0.009170457497404, 0.5006964162516, 0.5144705650168, 0.5007261121537, 0.514459167113, 0.5006796903724, 0.5144819629207
3.025, 0.03900023819705, 0, -0.0004062585491966, -0.0004062585258341, -0.04147886975699, 0, -0.0004062586662351, -0.0004062586895976, -0.0002063203892249, 4.802112671022e-05, 0, -117.1706104718, 781.1678388734, -118.3308190441, 781.4633342669, -124.4085034091, 0.9598767923521, 125.2698929052, 0.9557343059177, 18883.85875949, 18883.85875949, 10858.12672806, 5427.198649882, 5430.928078179, 18930.02636966, 18930.02636966, 10813.30140602, 5408.515417157, 5404.78598886, 0, 0.008058556929823, -0.07396944710234, -0, -0, -0, -0, -0.07274762023564, -0.07396944710234, 0.004237578052175, 0, 0, 0, 0, 0.001334415373446, -0.0007033597085679, 0.00423758158358, 0.004997456077616, -0.0007033591224204, -0.002426141104924, -0.0007033591224204, 18.27728445629, 18.37491933563, 18.27727552694, 18.37542778899, 58.60087136562, -0.03971534660082, 0, 0.04077311951935, 0, -0.9832415123174, 69.99485515182, 70, 69.99482722971, 58.60026732452, 53.60017502603, 58.60029943516, 53.60020733811, 58.60087136562, 58.6002131262, 53.60019118197, 58.6002672949, 53.60017733075, 58.60029941975, 53.60020503319, 0.0008528849995182, -0.0388560430734, 0.0008519769550733, 0.04162290608654, 0.0008519769550733, 1.023067167388, 1.0944217889, -1.006997657837, -1.078578211024, 0.008058556929823, 0.008023516354804, 0.007928104556558, 1.023023492629, 0.9394281043834, -1.006976456819, -0.9235718952703, -1.110223024625e-16, -0, -0, -0, -0.009163163045131, 0.5007007219773, 0.5144715744168, 0.5007307544632, 0.5144601393857, 0.5006836461127, 0.514483009448
3.05, 0.02937228869151, 0, -0.0001976996871022, -0.0001976996819935, -0.0504839642944, 0, -0.0001976997126954, -0.0001976997178041, -9.430878597491e-05, 0.0003161662185587, 0, -116.8888967128, 777.3622657767, -118.4358152466, 777.6451193652, -115.9154177889, 0.7148664315814, 133.2046089558, 0.7115687649501, 18875.73037358, 18875.73037358, 10855.21817212, 5425.767044402, 5429.451127716, 18930.51682355, 18930.51682355, 10810.9378675, 5407.310975409, 5403.626892094, 0, 0.0080626501548, -0.07402798643911, -0, -0, -0, -0, -0.07281898924872, -0.07402798643911, 0.004254733533609, 0, 0, 0, 0, 0.001663184242017, -0.0006948077731526, 0.004254737084924, 0.004480165276702, -0.0006948071932151, -0.002885983075096, -0.0006948071932151, 18.42889118135, 18.52749215674, 18.42888499379, 18.5280045233, 59.0869609696, -0.03053842945696, 0, 0.04932790057473, 0, -0.7480500772408, 69.99863742904, 70, 69.99861481146, 59.08634047499, 54.08626419742, 59.08640337023, 54.08629630598, 59.0869609696, 59.08630221316, 54.08628025161, 59.08634045471, 54.08626648763, 59.08640334814, 54.08629401559, 0.0008475083107949, -0.02968515820758, 0.000846610597097, 0.05017172095831, 0.000846610597097, 1.02306630993, 1.094426240164, -1.006998010859, -1.078573759759, 0.0080626501548, 0.008027169542177, 0.007932479047607, 1.023027155329, 0.9394324788774, -1.006972791506, -0.9235675207822, -0, -0, -0, -0, -0.009156191736915, 0.5007046691087, 0.5144729193398, 0.5007390491084, 0.5144616233437, 0.5006831454633, 0.5144842153359
3.075, 0.008748587898843, 0, 0.0004579148514453, 0.0004579150611335, -0.06919859133675, 0, 0.0004579138009775, 0.0004579135912904, 0.001637082916407, 0.001181880238241, 0, -116.6598779906, 773.6049391983, -118.6015648772, 773.8714605475, -88.2228266355, -0.08908958623386, 158.5557248676, -0.08988421375882, 18861.9473984, 18861.9473984, 10850.89514029, 5423.837776128, 5427.057364158, 18939.24091531, 18939.24091531, 10812.19776931, 5407.708678671, 5404.48909064, 0, 0.008073873404357, -0.07407297869323, -0, -0, -0, -0, -0.07286542135595, -0.07407297869323, 0.004509976895199, 0, 0, 0, 0, 0.002493958385866, -0.0006072052668813, 0.004509980664137, 0.003369719586354, -0.000607204759447, -0.003819262625672, -0.000607204759447, 18.5805039678, 18.68006897587, 18.58050470551, 18.68058521529, 59.57307621145, -0.009491509466637, 0, 0.06847122357256, 0, -0.2049501005331, 70.00230697246, 70, 70.00229090128, 59.57241830953, 54.57237876352, 59.5725519054, 54.57241140248, 59.57307621145, 59.5724170578, 54.57239508292, 59.57241830509, 54.57238109158, 59.57255186502, 54.57240907427, 0.000861380815715, -0.008625780162878, 0.0008605958104205, 0.06932772343753, 0.0008605958104205, 1.023065038753, 1.094434107439, -1.006997709489, -1.078565892438, 0.008073873404357, 0.008035590386622, 0.007939559750014, 1.023035588109, 0.9394395595926, -1.006964335216, -0.9235604400926, -1.110223024625e-16, -0, -0, -0, -0.009151043699924, 0.5007074048721, 0.5144737007595, 0.5007531140336, 0.5144638289812, 0.5006742428516, 0.5144835725378
3.1, -0.02487797009569, 0, 0.001893387058565, 0.001893390915322, -0.09910309970011, 0, 0.001893367737692, 0.00189336388103, 0.007295602446691, 0.002908856238477, 0, -116.3590691285, 769.8553950697, -118.9818471663, 770.1366292822, -31.50385883287, -2.093076240892, 208.4726789816, -2.09126631554, 18837.89232786, 18837.89232786, 10841.17761101, 5419.810003263, 5421.367607744, 18962.06037596, 18962.06037596, 10822.45621004, 5412.006907263, 5410.449302781, 0, 0.008107283640564, -0.07410005929301, -0, -0, -0, -0, -0.07287083230785, -0.07410005929301, 0.005423905278181, 0, 0, 0, 0, 0.004153094865125, -0.0002937598340416, 0.005423909814194, 0.001717381290598, -0.0002937595883704, -0.005122987978989, -0.0002937595883704, 18.73212234483, 18.83264946739, 18.73213511321, 18.83316949652, 60.05921622536, 0.02638675702711, 0, 0.1006444162232, 0, 0.7248786886003, 70.00586140858, 70, 70.00585467427, 60.05849364413, 55.05851661873, 60.05874968208, 55.058553081, 60.05921622536, 60.05855683267, 55.05853484982, 60.05849365129, 55.05851921954, 60.0587496027, 55.0585504801, 0.0009617852735681, 0.02735078539912, 0.0009614053570151, 0.1015996588817, 0.0009614053570151, 1.02307517557, 1.094451070669, -1.006984425227, -1.078548929054, 0.008107283640564, 0.008060179255863, 0.00795370855073, 1.023060165283, 0.9394537084074, -1.00693966059, -0.9235462913059, -0, -0, -1.110223024625e-16, -0, -0.009148769375315, 0.5007083393836, 0.514473562794, 0.500777660665, 0.5144687869264, 0.5006509567988, 0.5144783386616
3.125, -0.07328443740462, 0, 0.0042998314078, 0.004299855556871, -0.1415166883304, 0, 0.004299710432826, 0.004299686285385, 0.02013205905325, 0.005724354976091, 0, -114.0705029425, 766.0642860294, -119.6543970241, 766.3630164654, 62.95108860874, -5.826186734232, 288.8684703291, -5.840858577451, 18797.62827947, 18797.62827947, 10818.60531244, 5410.508728971, 5408.096583467, 19005.13632774, 19005.13632774, 10847.59774517, 5422.592799833, 5425.004945336, 0, 0.008188821814825, -0.07410101243166, -0, -0, -0, -0, -0.07298154758135, -0.07410101243166, 0.00760926664008, 0, 0, 0, 0, 0.007012751883205, 0.0004549238726561, 0.007609273003875, -0.0003700080105425, 0.0004549234921938, -0.006641577215435, 0.0004549234921938, 18.88374460838, 18.98523335209, 18.88377664423, 18.98575685387, 60.54538007657, 0.07992626966718, 0, 0.1482297374992, 0, 2.117183105518, 70.00930778753, 70, 70.00931437388, 60.54455826129, 55.54467429989, 60.54500244458, 55.54472308654, 60.54538007657, 60.54472067607, 55.54469869331, 60.5445582567, 55.54467777993, 60.54500229316, 55.54471960668, 0.001285775762366, 0.08121163298565, 0.00128636411827, 0.1495070441334, 0.00128636411827, 1.023118302995, 1.094485947964, -1.006936035904, -1.078514051557, 0.008188821814825, 0.00812164475043, 0.007981863333627, 1.023121537208, 0.9394818630695, -1.006878007045, -0.9235181364022, -0, 1.110223024625e-16, -0, -0, -0.009149748595227, 0.500707400537, 0.514472907367, 0.5008187466432, 0.5144803033958, 0.5006070003839, 0.5144655113383
3.15, -0.1386326518001, 0, 0.007550103106555, 0.007550195708086, -0.1981461462575, 0, 0.007549639236952, 0.007549546649071, 0.04399057072286, 0.009698560565405, 0, -113.2201537201, 762.2653952638, -120.5864005076, 762.4547590458, 193.7249536505, -11.3887476989, 405.6664092276, -11.50012561876, 18736.73330661, 18736.73330661, 10774.39322929, 5392.137592809, 5382.255636478, 19072.26118479, 19072.26118479, 10893.16796893, 5441.643006298, 5451.524962629, 0, 0.008354745420981, -0.07406773158243, -0, -0, -0, -0, -0.07283921784309, -0.07406773158243, 0.01173426343034, 0, 0, 0, 0, 0.011334336818, 0.001863709229702, 0.01173427323515, -0.002910399074906, 0.001863707672443, -0.00833848269467, 0.001863707672443, 19.0353662816, 19.13782056016, 19.03543169523, 19.1383467085, 61.03156689357, 0.1540810207884, 0, 0.2137402520757, 0, 4.044189047429, 70.01264212701, 70, 70.01266469646, 61.03060221707, 56.03084670922, 61.03131781794, 56.03092492663, 61.03156689357, 61.03090778953, 56.03088581853, 61.03060214774, 56.03085228907, 61.03131754359, 56.03091934799, 0.002059959496691, 0.156137341969, 0.002062368760998, 0.2157896002211, 0.002062368760998, 1.023224838071, 1.094549547926, -1.006821445365, -1.078450451816, 0.008354745420981, 0.008250670689013, 0.008032813376677, 1.023250280746, 0.9395328122804, -1.006748600522, -0.9234671855271, 1.110223024625e-16, -0, 1.110223024625e-16, -1.110223024625e-16, -0.00915368566883, 0.5007049568181, 0.5144725606467, 0.5008808837348, 0.5145028603251, 0.5005385036944, 0.5144422609682
3.175, -0.2226296404988, 0, 0.01129357459317, 0.01129383671762, -0.2701661105909, 0, 0.01129226161736, 0.01129199956602, 0.08328552814483, 0.0151092434356, 0, -112.0274075851, 758.6266525062, -121.7999865767, 758.2494661252, 370.5932092901, -18.26288089655, 564.7113110885, -18.6627813552, 18649.60516733, 18649.60516733, 10702.19196303, 5361.937041102, 5340.254921932, 19168.15867853, 19168.15867853, 10962.79704699, 5470.55746391, 5492.239583079, 0, 0.008649462694212, -0.07399834804287, -0, -0, -0, -0, -0.07254214936558, -0.07399834804287, 0.01833635493322, 0, 0, 0, 0, 0.01743626357146, 0.004089186811362, 0.01833637022584, -0.005832920604504, 0.004089183400959, -0.01007476578051, 0.004089183400959, 19.18698440323, 19.2904112306, 19.18710184999, 19.29093852183, 61.51777572049, 0.251415132377, 0, 0.2992255651307, 0, 6.574501274255, 70.01582932409, 70, 70.01586646563, 61.51661429978, 56.51702666535, 61.51770430056, 56.51716391796, 61.51777572049, 61.51711723691, 56.51709529397, 61.51661407278, 56.5170364579, 61.51770383547, 56.51715413005, 0.003613676374782, 0.2550214645858, 0.003618957618668, 0.3028264480022, 0.003618957618668, 1.023435045202, 1.09465267291, -1.006599472144, -1.07834732829, 0.008649462694212, 0.008487080542777, 0.00811595450363, 1.02348604526, 0.9396159502731, -1.006511476973, -0.9233840412659, 1.110223024625e-16, -0, 1.110223024625e-16, 1.110223024625e-16, -0.009159814944551, 0.5007015156531, 0.514473215779, 0.5009697880496, 0.5145396966676, 0.5004406466731, 0.5144067348904
3.2, -0.3269480907832, 0, 0.01517950771641, 0.01518011246473, -0.35870509486, 0, 0.01517647884759, 0.01517587438874, 0.1430074450754, 0.02218858991874, 0, -110.0980433067, 755.3242458072, -123.3228336964, 753.6040026646, 600.0876725259, -25.74309191689, 772.058369847, -26.76540353408, 18532.40765895, 18532.40765895, 10598.99934692, 5318.642034486, 5280.357312429, 19295.97130766, 19295.97130766, 11059.15700622, 5510.436142081, 5548.720864138, 0, 0.009126610452425, -0.07390273280818, -0, -0, -0, -0, -0.07205363343196, -0.07390273280818, 0.02777330502175, 0, 0, 0, 0, 0.02553991846434, 0.007220391069087, 0.02777332812503, -0.009162578566787, 0.007220385062795, -0.01179703256202, 0.007220385062795, 19.3385968222, 19.44300549733, 19.33878949826, 19.44353200384, 62.00400561476, 0.3744277448589, 0, 0.4066620639415, 0, 9.772598442512, 70.01884794169, 70, 70.01889295483, 62.0025812524, 57.00320466738, 62.00417226485, 57.00344752834, 62.00400561476, 62.00334799491, 57.0033261051, 62.00258071981, 57.00322199789, 62.00417152224, 57.00343021232, 0.006394233949455, 0.3808104007152, 0.00640354713956, 0.4130413336242, 0.00640354713956, 1.023799010137, 1.094806494848, -1.006218864706, -1.078193508836, 0.009126610452425, 0.008881447818959, 0.008241659133073, 1.023879141159, 0.9397416459189, -1.006115854977, -0.9232583276527, -1.110223024625e-16, -0, -0, -0, -0.009167114479928, 0.5006974991488, 0.5144749560288, 0.5010893735325, 0.5145923431859, 0.5003102227546, 0.5143575688718
3.225, -0.4529148048802, 0, 0.01886498072151, 0.0188661817454, -0.464450618693, 0, 0.01885896628037, 0.01885776617495, 0.2285806451069, 0.03114924186329, 0, -107.5717001797, 752.5554954897, -125.1593887553, 748.4433421039, 887.2181761504, -33.07571998908, 1034.033104637, -35.18711430347, 18382.10747064, 18382.10747064, 10465.15608887, 5262.48783409, 5202.668254778, 19457.69052994, 19457.69052994, 11184.14883893, 5562.164629809, 5621.984209122, 0, 0.009851353382378, -0.07380155333147, -0, -0, -0, -0, -0.07125860653728, -0.07380155333147, 0.04024816358918, 0, 0, 0, 0, 0.03580866258249, 0.01128180456178, 0.04024819697809, -0.01297457698065, 0.01128179520268, -0.01348232056149, 0.01128179520268, 19.49019978713, 19.59560322081, 19.49049770674, 19.5961273365, 62.49025559174, 0.5254768714034, 0, 0.5377925365192, 0, 13.69818788772, 70.02166007182, 70, 70.02170304702, 62.48848764826, 57.48936862547, 62.49073385116, 57.48978557605, 62.49025559174, 62.48959890838, 57.4895771202, 62.48848658556, 57.48939838598, 62.490732724, 57.48975585441, 0.01097925919968, 0.5364396460308, 0.01099379106378, 0.5487546592708, 0.01099379106378, 1.024379077921, 1.095023495529, -1.005615739315, -1.077976506594, 0.009851353382378, 0.009497160028543, 0.008422191605337, 1.024492578908, 0.9399221564, -1.005498055101, -0.9230777731893, -0, -0, -0, -1.110223024625e-16, -0.009174498018202, 0.5006935241729, 0.5144772081572, 0.5012427346273, 0.5146606246715, 0.5001451998981, 0.5142937916429
3.25, -0.6014575126456, 0, 0.02206943121188, 0.02207155663677, -0.587563511942, 0, 0.02205878967781, 0.02205666671093, 0.3458265380992, 0.04220048495712, 0, -104.4269628802, 750.4670110175, -127.3084311659, 742.7522291923, 1236.71112718, -39.60759560746, 1357.213986223, -43.36195361977, 18195.96600286, 18195.96600286, 10302.41672068, 5194.329953573, 5108.086767108, 19654.96716629, 19654.96716629, 11339.00418123, 5626.380497383, 5712.623683849, 0, 0.01090342022516, -0.07371904227162, -0, -0, -0, -0, -0.07001922282362, -0.07371904227162, 0.05588819637041, 0, 0, 0, 0, 0.04838510509951, 0.016265222362, 0.0558882426303, -0.01735220892529, 0.01626520889893, -0.01509147354679, 0.01626520889893, 19.64178823662, 19.74820371212, 19.64223002643, 19.74872533467, 62.97652433867, 0.7067228564114, 0, 0.6940356474271, 0, 18.40550996146, 70.02420700615, 70, 70.02423895583, 62.97431559565, 57.97550346628, 62.97740277046, 57.97619022654, 62.97652433867, 62.97586847252, 57.97584689257, 62.97431367468, 57.97555249904, 62.97740113387, 57.97614128609, 0.01808697101763, 0.7247875539688, 0.01810789849826, 0.7121032790706, 0.01810789849826, 1.025252564878, 1.09531899798, -1.004710783137, -1.077680981057, 0.01090342022516, 0.010412790892, 0.008672957361893, 1.025404413209, 0.9401728733073, -1.004579110131, -0.9228269585835, -1.110223024625e-16, -0, -5.551115123126e-17, -0, -0.009180912136461, 0.5006902520982, 0.5144792086312, 0.5014326647565, 0.5147436441972, 0.4999438937124, 0.5142147730651
3.275, -0.7730532844195, 0, 0.0245598004497, 0.02456322650309, -0.7274073159523, 0, 0.02454265140414, 0.02453923108753, 0.5009464197689, 0.05553210174731, 0, -100.6313035093, 749.1345018235, -129.7424741937, 736.5681757937, 1652.655199272, -44.82546407632, 1747.893964012, -50.79916172443, 17971.17874663, 17971.17874663, 10111.69479141, 5114.61189962, 4997.082891793, 19889.84016352, 19889.84016352, 11524.31764034, 5703.394316254, 5820.923324082, 0, 0.01238060358631, -0.07367335504725, -0, -0, -0, -0, -0.06814837541562, -0.07367335504725, 0.07485257005097, 0, 0, 0, 0, 0.06342077038254, 0.02216563972961, 0.07485263193134, -0.0223503680963, 0.02216562140538, -0.01651169863173, 0.02216562140538, 19.79335587844, 19.90080557436, 19.79399050846, 19.90132756665, 63.46280984051, 0.9200602891187, 0, 0.8761952591995, 0, 23.94221458847, 70.02640382122, 70, 70.02642072224, 63.46004440411, 58.46159069702, 63.46419367424, 58.46267592806, 63.46280984051, 63.46215455006, 58.46213341194, 63.46004116429, 58.46166820598, 63.46419140032, 58.4625986179, 0.02858592829531, 0.9486170134607, 0.02861442981306, 0.9047596277889, 0.02861442981306, 1.026514660375, 1.095712890716, -1.003406127869, -1.077287000902, 0.01238060358631, 0.01172471389154, 0.009013911386264, 1.026710325655, 0.940513725515, -1.003262139304, -0.9224859027425, 1.110223024625e-16, -0, -0, -0, -0.009185412059277, 0.5006882193579, 0.5144805705742, 0.5016620243349, 0.5148409335189, 0.499704223981, 0.5141202076295
3.3, -0.9661752003426, 0, 0.02605676885171, 0.02606185176668, -0.8818759996202, 0, 0.02603133490391, 0.02602626388439, 0.7004749851835, 0.07127275975101, 0, -96.3739397437, 748.5806190274, -132.275363269, 729.9795419522, 2136.652539196, -48.2676036945, 2211.27354258, -56.97989943828, 17705.34372288, 17705.34372288, 9891.71235001, 5022.756649035, 4868.955700975, 20164.18025788, 20164.18025788, 11740.30051926, 5793.249785602, 5947.050733662, 0, 0.014401692375, -0.07367004069883, -0, -0, -0, -0, -0.06540128797253, -0.07367004069883, 0.0974166035019, 0, 0, 0, 0, 0.08103698946581, 0.02900642442521, 0.09741668402867, -0.02789554560805, 0.02900640044788, -0.01753980416595, 0.02900640044788, 19.94489527285, 20.0534067156, 19.94578348098, 20.0539364371, 63.94910899079, 1.165662827706, 0, 1.083848616986, 0, 30.30907323567, 70.02813261862, 70, 70.02813715876, 63.94565261934, 58.94760796119, 63.95112090202, 58.94925931182, 63.94910899079, 63.94845404777, 58.94843383444, 63.94564746259, 58.94772595008, 63.95111789406, 58.9491417188, 0.0435040838616, 1.209129417171, 0.04354137987327, 1.127328962658, 0.04354137987327, 1.028281618672, 1.096231005543, -1.001582918335, -1.076768645459, 0.014401692375, 0.01354939876051, 0.009470720103213, 1.028525940082, 0.9409703317582, -1.001430060499, -0.9220288915518, -0, -0, -0, -0, -0.009187272213102, 0.5006878099385, 0.5144815634402, 0.5019332632422, 0.5149531419944, 0.4994242824578, 0.514009984886
3.325, -1.176441610692, 0, 0.02605803767349, 0.02606493902326, -1.046220513464, 0, 0.02602351907837, 0.02601663964222, 0.9508944194017, 0.08932628510653, 0, -91.47169544406, 748.8165175186, -135.1676166231, 723.1329197264, 2682.143111932, -49.2962333785, 2746.899241848, -61.06730875297, 17397.43230165, 17397.43230165, 9639.648084305, 4917.465977695, 4722.182106609, 20479.0297385, 20479.0297385, 11986.83422517, 5895.77517704, 6091.059048126, 0, 0.01710724084215, -0.07370187905283, -0, -0, -0, -0, -0.06152392942222, -0.07370187905283, 0.1239679207466, 0, 0, 0, 0, 0.1012627390216, 0.03682998464828, 0.1239680233099, -0.03369910615846, 0.03682995417751, -0.01778454328987, 0.03682995417751, 20.09639810619, 20.20600450604, 20.09761303129, 20.2065552214, 64.43541724242, 1.44047123341, 0, 1.313529755657, 0, 37.42317937088, 70.02924013324, 70, 70.0292407189, 64.43112018283, 59.4335286869, 64.4381950083, 59.43595902284, 64.43541724242, 64.43476257882, 59.43474422475, 64.43111242713, 59.43370241297, 64.43819128396, 59.43578603652, 0.06403361451679, 1.504457601904, 0.06408099040943, 1.377537713767, 0.06408099040943, 1.030692476882, 1.096905382615, -0.999099699087, -1.07609370725, 0.01710724084215, 0.01602426866254, 0.01007512617452, 1.030987777115, 0.9415743511342, -0.998944822863, -0.9214240987852, -0, 1.110223024625e-16, -0, 1.110223024625e-16, -0.009186133879099, 0.5006891070861, 0.5144829339358, 0.5022474311876, 0.5150817057868, 0.4991030068354, 0.5138841620848
