0,0,0,-0.345350950956,0,0,0.00287042860873,-3.95749798902e-18,0.197437956929
0.001,-0.476470917463,0.00018448533956,-0.325895488262,-7.34409240977e-07,4.48060882263e-06,-0.0227947141975,0.00307175004855,0.191459015012
0.002,-0.776004910469,0.000842122302856,-0.325892627239,-1.09546624572e-06,2.01136081159e-05,-0.0232740081847,0.00883891619742,0.189593374729
0.003,-0.93649148941,0.00172737881076,-0.325869321823,1.53472365128e-06,4.00627068302e-05,-0.023269481957,0.0137688461691,0.179052889347
0.004,-0.991595506668,0.00270896358415,-0.32582205534,8.83287520992e-06,6.0097205278e-05,-0.021275896579,0.0160159654915,0.159072056413
0.005,-1.00700092316,0.00372935156338,-0.325753450394,2.23514634854e-05,7.81478884164e-05,-0.0229279827327,0.0149978930131,0.137114837766
0.006,-0.989989817142,0.00475506391376,-0.325668185949,4.37483940914e-05,9.35870557441e-05,-0.0212182905525,0.0110579533502,0.116175152361
0.007,-0.946309745312,0.00575889553875,-0.325569778681,7.48390521039e-05,0.000107064377517,-0.0188361220062,0.0053261872381,0.0987135469913
0.008,-0.898359715939,0.00671910494566,-0.325457781553,0.000117533032608,0.000119899872516,-0.0184847917408,-0.00067739514634,0.0885589569807
0.009,-0.877066254616,0.00765846390277,-0.325327843428,0.000173489243025,0.000134281930514,-0.0154213840142,-0.00530107645318,0.0811369642615
0.01,-0.876544296741,0.00860243942589,-0.325174033642,0.000244064984145,0.000151450454723,-0.0119412131608,-0.00770229008049,0.0741014108062
0.011,-0.890784919262,0.0095696952194,-0.324990987778,0.000330124370521,0.000171805877471,-0.00866256002337,-0.00771238887683,0.0660525709391
0.012,-0.901512861252,0.010572806932,-0.32477542758,0.000431890657637,0.000194905296667,-0.00729773472995,-0.0058920988813,0.0584693215787
0.013,-0.882425904274,0.0115869538859,-0.324526160955,0.000549133808818,0.000219118839595,-0.00569053180516,-0.00337069155648,0.0509796440601
0.014,-0.838178098202,0.0125837475061,-0.324243456125,0.000681358680595,0.00024301551457,-0.00396339315921,-0.0011671296088,0.0437915474176
0.015,-0.775803029537,0.0135403117165,-0.32392796874,0.000827998970635,0.000265264709014,-0.00291367736645,-0.00015059481666,0.0375966504216
0.016,-0.708873867989,0.0144416289404,-0.323579847813,0.000988512532786,0.000285207468551,-0.00153767038137,-0.000701500219293,0.0315080322325
0.017,-0.654357850552,0.0152949346229,-0.323198437691,0.00116247567348,0.000303187436657,-0.00218984228559,-0.00259276852012,0.0273701641709
0.018,-0.613272547722,0.0161133985966,-0.322782456875,0.00134981400333,0.000319821439916,-0.00336867384613,-0.00540273729712,0.0244349148124
0.019,-0.588419079781,0.0169119406492,-0.322330445051,0.0015506669879,0.000335982214892,-0.00523290783167,-0.0084315314889,0.0218396205455
0.02,-0.655372738838,0.0177076384425,-0.321841418743,0.00176506687421,0.00035282803583,-0.00315911672078,-0.0106197791174,0.0128378467634
0.021,-0.967571794987,0.0187084786594,-0.321315377951,0.0019925495144,0.000374555966118,-0.00860448461026,-0.0100386841223,0.00665896199644
0.022,-1.45489370823,0.0201286803931,-0.320752561092,0.00223267567344,0.000403542275308,-0.0122794890776,-0.00627721799538,0.00200216448866
0.023,-2.08634901047,0.0221265889704,-0.320153951645,0.00248498935252,0.000440448173322,-0.0160301215947,0.000170398721821,-0.00189565145411
0.024,-2.765427351,0.0248295534402,-0.319520384073,0.00274891615845,0.000484584656078,-0.0208669342101,0.00794558320194,-0.00234458362684
