2.93 , 12.6931732933
2.94 , 12.8282070518
2.95 , 12.9632408102
2.96 , 13.0982745686
2.97 , 13.2333083271
2.98 , 13.3683420855
2.99 , 13.503375844
3 , 13.6384096024
3.01 , 13.7734433608
3.02 , 13.9084771193
3.03 , 14.0435108777
3.04 , 14.1785446362
3.05 , 14.3135783946
3.06 , 14.448612153
3.07 , 14.5836459115
3.08 , 14.7186796699
3.09 , 14.8537134284
3.1 , 14.9887471868
3.11 , 15.1237809452
3.12 , 15.2588147037
3.13 , 15.3938484621
3.14 , 15.5288822206
3.15 , 15.663915979
3.16 , 15.7989497374
3.17 , 15.9339834959
3.18 , 16.0690172543
3.19 , 16.2040510128
3.2 , 16.3390847712
3.21 , 16.4741185296
3.22 , 16.6091522881
3.23 , 16.7441860465
3.24 , 16.879219805
3.25 , 17.0142535634
3.26 , 17.1492873218
3.27 , 17.2843210803
3.28 , 17.4193548387
3.29 , 17.5543885971
3.3 , 17.6894223556
3.31 , 17.824456114
3.32 , 17.9594898725
3.33 , 18.0945236309
3.34 , 18.2295573893
3.35 , 18.3645911478
3.36 , 18.4996249062
3.37 , 18.6346586647
3.38 , 18.7696924231
3.39 , 18.9047261815
3.4 , 19.03975994
3.41 , 19.1747936984
3.42 , 19.3098274569
3.43 , 19.4448612153
3.44 , 19.5798949737
3.45 , 19.7149287322
3.46 , 19.8499624906
3.47 , 19.9849962491
3.48 , 20.1200300075
3.49 , 20.2550637659
3.5 , 20.3900975244
3.51 , 20.5251312828
3.52 , 20.6601650413
3.53 , 20.7951987997
3.54 , 20.9302325581
3.55 , 21.0652663166
3.56 , 21.200300075
3.57 , 21.3353338335
3.58 , 21.4703675919
3.59 , 21.6054013503
3.6 , 21.7404351088
3.61 , 21.8754688672
3.62 , 22.0105026257
3.63 , 22.1455363841
3.64 , 22.2805701425
3.65 , 22.415603901
3.66 , 22.5506376594
3.67 , 22.6856714179
3.68 , 22.8207051763
3.69 , 22.9557389347
3.7 , 23.0907726932
3.71 , 23.2258064516
3.72 , 23.3608402101
3.73 , 23.4958739685
3.74 , 23.6309077269
3.75 , 23.7659414854
3.76 , 23.9009752438
3.77 , 24.0360090023
3.78 , 24.1710427607
3.79 , 24.3060765191
3.8 , 24.4411102776
3.81 , 24.576144036
3.82 , 24.7111777944
3.83 , 24.8462115529
3.84 , 24.9812453113
3.85 , 25.1162790698
3.86 , 25.2513128282
3.87 , 25.3863465866
3.88 , 25.5213803451
3.89 , 25.6564141035
3.9 , 25.791447862
3.91 , 25.9264816204
3.92 , 26.0615153788
3.93 , 26.1965491373
3.94 , 26.3315828957
3.95 , 26.4666166542
3.96 , 26.6016504126
3.97 , 26.736684171
3.98 , 26.8717179295
3.99 , 27.0067516879
4 , 27.1417854464
4.01 , 27.2768192048
4.02 , 27.4118529632
