time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
7.480000000000833,68.84698846781697,70.88204278956133,70.44356616446123,71.25742495628025,69.93456020783239,0
7.481000000000833,68.84643571028515,70.88236191683872,70.44607227230247,71.25804735764883,69.93453356169282,0
7.482000000000833,68.84589197488624,70.88267382416819,70.4485751781049,71.25867267133795,69.93450732546523,0
7.483000000000834,68.84535725901738,70.88297855955179,70.4510747511787,71.25929995774375,69.93448151918238,0
7.484000000000834,68.84483156253917,70.88327617503096,70.45357087029782,71.25992836450919,69.9344561610979,0
7.485000000000834,68.84431488742044,70.88356672553364,70.4560634247259,71.26055711829741,69.93443126784973,0
7.486000000000835,68.84380723734815,70.88385026773366,70.45855231516761,71.26118551730806,69.93440685460841,0
7.487000000000835,68.84330861732991,70.88412685898432,70.46103745461132,71.26181292448062,69.93438293521096,0
7.488000000000835,68.8428190333082,70.88439655636667,70.46351876903445,71.26243876133246,69.93435952228157,0
7.489000000000836,68.84233849179904,70.8846594158759,70.46599619794959,71.2630625023819,69.93433662733993,0
7.490000000000836,68.84186699956318,70.88491549175575,70.46846969477585,71.26368367010977,69.93431426089875,0
7.491000000000836,68.84140456331362,70.88516483598049,70.47093922702621,71.26430183041521,69.93429243255081,0
7.492000000000837,68.84095118946115,70.88540749787684,70.47340477630816,71.26491658852403,69.93427115104775,0
7.493000000000837,68.84050688389748,70.88564352387324,70.47586633814041,71.26552758531025,69.93425042437048,0
7.494000000000837,68.84007165181365,70.88587295736093,70.47832392159324,71.26613449399275,69.93423025979317,0
7.495000000000838,68.83964549755179,70.88609583865041,70.48077754876566,71.26673701717222,69.934210663941,0
7.496000000000838,68.8392284228367,70.88631220364741,70.48322806805633,71.26733486455588,69.93419162742873,0
7.497000000000838,68.83882042639344,70.88652208628965,70.48567602060643,71.2679277807262,69.93417314611995,0
7.498000000000839,68.83842150403551,70.88672551973016,70.48812140405953,71.26851555078785,69.93415522574158,0
7.499000000000839,68.83803164837998,70.88692253541841,70.49056421845449,71.26909798395218,69.93413787163608,0
7.500000000000839,68.83765084936532,70.88711316319032,70.4930044626588,71.26967491107513,69.93412108886324,0
7.50100000000084,68.83727909469077,70.88729743138072,70.49544213530204,71.27024618222256,69.9341048822109,0
7.50200000000084,68.83691637018568,70.88747536696126,70.49787723582377,71.27081166442434,69.93408925620032,0
7.50300000000084,68.83656266012447,70.88764699568782,70.5003097655749,71.27137123961023,69.93407421508766,0
7.504000000000841,68.83621794750059,70.8878123422454,70.50273972892136,71.27192480272483,69.93405976286286,0
7.505000000000841,68.83588221426939,70.88797143038127,70.50516713430275,71.27247226001927,69.93404590324687,0
7.506000000000841,68.83555544156656,70.8881242830207,70.50759199520552,71.27301352751589,69.93403263968828,0
7.507000000000842,68.83523760990667,70.88827092236188,70.51001433101682,71.27354852964169,69.93401997536029,0
