Time,Alpha_L1i,Alpha_L1o,Alpha_L2i,Alpha_L2o,Alpha_R1i,Alpha_R1o,Alpha_R2i,Alpha_R2o,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L1i,Fz_L2,Fz_L2i,Fz_L2o,Fz_R1,Fz_R1i,Fz_R2,Fz_R2i,Fz_R2o,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,Pitch_A1,Pitch_A2,Roll,RollGL1,RollGL2,RollGR1,RollGR2,Roll_A1,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_L2,Steer_R1,Steer_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xctc_L1o,Xctc_L2o,Xctc_R1o,Xctc_R2o,Xo,X_A1,X_A2,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1o,Yctc_L2o,Yctc_R1o,Yctc_R2o,Yo,Y_A1,Y_A2,Y_L1,Y_L2,Y_R1,Y_R2,Zgnd_L1o,Zgnd_L2o,Zgnd_R1o,Zgnd_R2o,Zo,Z_A1,Z_A2,Z_L1,Z_L2,Z_R1,Z_R2
         2.05, 0.0390510335565,             0, 0.00122875301167, 0.00122875533998, -0.0409109257162,             0, 0.0012287418358, 0.0012287395075, 0.00656073912978, -1.30682401505e-05,             0, -119.390609741, 889.980834961, -119.756996155, 890.248046875, -121.425201416, -2.68806791306, 126.297172546, -2.67362713814, 18860.0371094, 18860.0371094, 10887.2558594, 5441.39453125, 5445.86132812, 18912.3984375, 18912.3984375, 10833.5673828, 5419.01708984, 5414.55029297,             0, 0.00820202101022, -0.0746022835374,             0,             0,             0,             0, -0.0729910433292, -0.0746022835374, 0.00470730522648,             0,             0,             0,             0, 0.00154298718553, -0.000842425157316, 0.00470730895177, 0.00487566832453, -0.000842424458824, -0.00250057061203, -0.000842424458824, 12.3734092712, 12.4305324554, 12.3733434677, 12.4308137894, 39.6715507507, -0.0361303314567,             0, 0.0438411347568,             0, -0.892544329166, 69.7686538696,            70, 69.7687149048, 39.6710357666,  34.670955658,  39.670879364, 34.6707763672, 39.6715507507, 39.6708869934, 34.6708641052, 39.6710357666, 34.6709403992,  39.670879364, 34.6707878113, -0.00471178116277, -0.0408357940614, -0.0047128777951, 0.0391261354089, -0.0047128777951, 1.02320563793, 1.09504330158, -1.00685870647, -1.07795667648, 0.00820202101022, 0.00816310569644, 0.00855082646012, 1.02316308022, 0.940050840378, -1.00683689117, -0.922949194908,             0,             0,             0,             0, -0.00912621151656, 0.500721931458, 0.514458954334, 0.50075507164, 0.514445304871, 0.500701606274, 0.514472663403
        2.075, 0.0390142351389,             0, 0.000937955861446, 0.000937957724091, -0.0409738384187,             0, 0.000937946315389, 0.000937944394536, 0.00726162549108, 1.33405910674e-05,             0, -119.438514709, 889.326477051, -119.799797058, 889.597961426, -121.331481934, -2.09384012222, 126.560852051, -2.08263754845, 18869.0898438, 18869.0898438, 10889.8720703, 5442.74951172, 5447.12255859, 18921.8183594, 18921.8183594, 10837.3105469, 5420.84179688,    5416.46875,             0, 0.00818723626435, -0.0744481533766,             0,             0,             0,             0, -0.0728392824531, -0.0744481533766, 0.00473296130076,             0,             0,             0,             0, 0.00155307038222, -0.000824749527965, 0.00473296549171, 0.00489240046591, -0.000824748829473, -0.00248603359796, -0.000824748829473, 12.5245285034, 12.5827360153, 12.5244636536,  12.583024025, 40.1560783386, -0.0362034849823,             0, 0.0437940768898,             0, -0.894935011864, 69.7757720947,            70, 69.7758483887, 40.1555595398, 35.1554794312, 40.1554107666, 35.1553077698, 40.1560783386, 40.1554145813, 35.1553916931, 40.1555595398, 35.1554679871, 40.1554107666, 35.1553192139, -0.00453878985718, -0.0407359488308, -0.0045398613438, 0.0392520949244, -0.0045398613438, 1.02319085598, 1.09501326084, -1.00687360764, -1.07798671722, 0.00818723626435, 0.00814810581505, 0.00852067954838, 1.02314805984, 0.940020680428, -1.00685191154, -0.922979295254, -1.11022302463e-16,             0, -1.11022302463e-16,             0, -0.00914223399013, 0.500712513924, 0.514457345009, 0.50074583292, 0.514443933964, 0.500692009926, 0.514470756054
          2.1, 0.0389930978417,             0, 0.000665486208163, 0.000665487663355, -0.0410110726953,             0, 0.000665478932206, 0.000665477418806, 0.0078693991527, 3.74187475245e-05,             0, -119.48664856,  888.32434082, -119.843261719, 888.601013184, -121.257408142, -1.53656470776, 126.779830933, -1.5282998085, 18875.9453125, 18875.9453125, 10885.9931641, 5440.85742188, 5445.13574219, 18929.0175781, 18929.0175781, 10834.5703125, 5419.42431641, 5415.14599609,             0, 0.00817301031202, -0.0742784217,             0,             0,             0,             0, -0.0726694092155, -0.0742784217, 0.00475702201948,             0,             0,             0,             0, 0.00156215019524, -0.000806878262665, 0.00475702621043, 0.00491011654958, -0.000806877622381, -0.00246956432238, -0.000806877622381, 12.6756629944, 12.7349529266, 12.6756000519, 12.7352485657, 40.6406517029, -0.0362983196974,             0, 0.0437153205276,             0, -0.897805035114, 69.7828598022,            70, 69.7829360962, 40.6401329041, 35.6400527954, 40.6399917603, 35.6398887634, 40.6406517029, 40.6399917603, 35.6399688721, 40.6401329041, 35.6400413513, 40.6399917603, 35.6399002075, -0.00434944499284, -0.0406414307654, -0.00435049133375, 0.0393627099693, -0.00435049133375, 1.02317655087, 1.09498238564, -1.00688791275, -1.07801759243, 0.00817301031202, 0.00813367590308, 0.00848968327045, 1.02313363552, 0.939989686012, -1.00686633587, -0.923010289669, 1.11022302463e-16,             0,             0,             0, -0.00915510486811, 0.500705301762, 0.514459013939, 0.500738859177, 0.514445900917, 0.500684678555, 0.514472186565
        2.125, 0.0389880314469,             0, 0.000407939747674, 0.000407940708101, -0.041021078825,             0, 0.000407934974646, 0.00040793401422, 0.00838637072593, 5.87925969739e-05,             0, -119.527664185, 887.156616211, -119.879814148, 887.435180664, -121.205757141, -1.01078212261, 126.923881531, -1.00517594814,  18879.671875,  18879.671875, 10877.4580078, 5436.63476562, 5440.82373047, 18933.0527344, 18933.0527344, 10827.1083984, 5415.64892578, 5411.45996094,             0, 0.00815941859037, -0.0741254761815,             0,             0,             0,             0, -0.0725141093135, -0.0741254761815, 0.00477956002578,             0,             0,             0,             0, 0.00156999961473, -0.000790044548921, 0.00477956375107, 0.00492873741314, -0.000790043850429, -0.00245118141174, -0.000790043850429, 12.8268127441, 12.8871860504,  12.826751709, 12.8874883652, 41.1252784729, -0.0364162251353,             0, 0.0436023324728,             0, -0.901106715202, 69.7899093628,            70, 69.7899703979, 41.1247558594, 36.1246757507,  41.124622345, 36.1245193481, 41.1252784729, 41.1246185303, 36.1245956421, 41.1247558594, 36.1246643066,  41.124622345, 36.1245307922, -0.0041460506618, -0.0405559316278, -0.00414707278833, 0.0394531451166, -0.00414707278833, 1.02316296101, 1.09495103359, -1.00690150261, -1.07804894447, 0.00815941859037, 0.00811989512295, 0.0084581123665, 1.02311992645, 0.939958095551, -1.00688004494, -0.923041880131, -1.11022302463e-16,             0,             0,             0, -0.00916296057403, 0.500701367855, 0.514463126659, 0.500735044479, 0.514450252056, 0.500680565834, 0.514475941658
         2.15, 0.0389979854226,             0, 0.000167333011632, 0.000167333433637, -0.041008554399,             0, 0.000167330959812, 0.000167330537806, 0.00881512183696, 7.71783379605e-05,             0, -119.545753479, 886.008056641, -119.893280029, 886.290039062, -121.178588867, -0.518631756306, 126.982589722, -0.515427112579, 18880.1289062, 18880.1289062, 10869.4667969, 5432.68017578, 5436.78613281, 18933.7675781, 18933.7675781, 10820.1162109, 5412.11083984, 5408.00537109,             0, 0.00814650487155, -0.0740365535021,             0,             0,             0,             0, -0.0724234580994, -0.0740365535021, 0.00479950429872,             0,             0,             0,             0, 0.00157614529599, -0.000774361717049, 0.00479950848967, 0.00494782114401, -0.000774361076765, -0.00243173586205, -0.000774361076765, 12.9779777527, 13.0394334793, 12.9779186249, 13.0397424698,  41.609954834, -0.0365571901202,             0, 0.043458789587,             0, -0.904789447784, 69.7969207764,            70, 69.7969436646, 41.6094284058, 36.6093482971, 41.6093025208, 36.6091995239,  41.609954834, 41.6092948914, 36.6092720032, 41.6094284058,  36.609336853, 41.6093025208, 36.6092071533, -0.0039308401756, -0.0404816679657, -0.00393184088171, 0.0395248420537, -0.00393184088171,  1.0231500864, 1.09491920471, -1.00691437721, -1.07808077335, 0.00814650487155, 0.00810681469738, 0.00842621643096, 1.02310681343, 0.939926207066, -1.00689315796, -0.923073768616,             0,             0, 1.11022302463e-16,             0, -0.00916520599276, 0.500700771809, 0.514466941357, 0.500734567642, 0.514454364777, 0.500679850578, 0.514479517937
        2.175, 0.0390203222632,             0, -5.7847420976e-05, -5.78475664952e-05, -0.0409814342856,             0, -5.78466788284e-05, -5.78465333092e-05, 0.0091563584283, 9.27470682655e-05,             0, -119.525611877, 884.952148438, -119.86807251, 885.238952637, -121.176460266, -0.0582753829658, 126.963027954, -0.0572375543416, 18877.7089844, 18877.7089844, 10866.9521484,  5431.4609375, 5435.49121094, 18931.5253906, 18931.5253906, 10818.5126953, 5411.27148438, 5407.24169922,             0, 0.00813428126276, -0.0740484520793,             0,             0,             0,             0, -0.0724376291037, -0.0740484520793, 0.00481510534883,             0,             0,             0,             0, 0.00157979351934, -0.00076006737072, 0.00481510907412, 0.00496645271778, -0.000760066730436, -0.00241268589161, -0.000760066730436,   13.12915802, 13.1916952133, 13.1291007996, 13.1920118332, 42.0946807861, -0.0367196202278,             0, 0.0432915762067,             0, -0.90879958868, 69.8039016724,            70, 69.8038711548, 42.0941505432, 37.0940666199, 42.0940284729, 37.0939292908, 42.0946807861, 42.0940208435, 37.0939979553, 42.0941505432, 37.0940589905, 42.0940284729, 37.0939369202, -0.00370601587929, -0.0404192507267, -0.00370699819177, 0.0395824797451, -0.00370699819177, 1.02313780785, 1.09488737583, -1.00692665577, -1.07811260223, 0.00813428126276, 0.00809445977211, 0.00839422177523, 1.02309441566, 0.939894199371, -1.00690555573, -0.92310577631,             0,             0,             0,             0, -0.00916221644729, 0.500703155994, 0.51446801424, 0.500737011433, 0.514455616474, 0.500682115555, 0.514480352402
          2.2, 0.0390545800328,             0, -0.000268515286734, -0.000268515985226, -0.0409431308508,             0, -0.000268511765171, -0.000268511037575, 0.00941029656678, 0.000105824910861,             0, -119.462867737, 883.908569336, -119.799476624, 884.199462891, -121.199363708, 0.372121304274, 126.880935669, 0.371201992035, 18873.0898438, 18873.0898438, 10871.1474609, 5433.59130859, 5437.55615234, 18926.9726562, 18926.9726562, 10823.4931641, 5413.72900391, 5409.76464844,             0, 0.00812274310738, -0.0741647258401,             0,             0,             0,             0, -0.0725617855787, -0.0741647258401, 0.00482457038015,             0,             0,             0,             0, 0.00157998548821, -0.000747741782106, 0.0048245745711, 0.00498344143853, -0.00074774120003, -0.00239550159313, -0.00074774120003, 13.2803535461, 13.3439712524, 13.2802991867, 13.3442955017, 42.5794525146, -0.0369009524584,             0, 0.0431062169373,             0, -0.91308182478, 69.8108444214,            70, 69.8107757568,  42.578918457, 37.5788383484, 42.5788078308,  37.578704834, 42.5794525146,  42.578792572, 37.5787734985,  42.578918457,  37.578830719, 42.5788078308, 37.5787162781, -0.00347375823185, -0.0403682887554, -0.00347472610883, 0.0396293923259, -0.00347472610883, 1.02312636375, 1.09485566616, -1.00693809986, -1.07814443111, 0.00812274310738, 0.00808284431696, 0.0083623342216, 1.02308285236, 0.939862310886, -1.00691711903, -0.923137664795,             0,             0,             0,             0, -0.0091548813507, 0.500707805157, 0.514465630054,  0.5007417202, 0.514453470707, 0.500686764717, 0.514477789402
        2.225, 0.0390998013318,             0, -0.00046157540055, -0.000461576652015, -0.0408947430551,             0, -0.000461569230538, -0.000461568008177, 0.00957773439586, 0.000116603987408,             0, -119.367958069, 882.708862305, -119.698181152, 882.999328613, -121.249221802, 0.773005306721, 126.748802185, 0.770306646824, 18866.9453125, 18866.9453125, 10878.8925781, 5437.48730469, 5441.40576172, 18920.7851562, 18920.7851562, 10831.7949219, 5417.85693359, 5413.93847656,             0, 0.00811189506203, -0.0743505731225,             0,             0,             0,             0, -0.0727599561214, -0.0743505731225, 0.00482733082026,             0,             0,             0,             0, 0.0015769333113, -0.000739017792512, 0.00482733454555, 0.00499861408025, -0.000739017152227, -0.00238031893969, -0.000739017152227, 13.4315633774, 13.4962615967,  13.431511879, 13.4965925217, 43.0642776489, -0.0370972454548,             0, 0.0429067835212,             0, -0.917581796646, 69.8177490234,            70, 69.8176651001, 43.0637397766, 38.0636558533, 43.0636367798,  38.063533783, 43.0642776489, 43.0636177063, 38.0635948181, 43.0637397766, 38.0636482239, 43.0636367798, 38.0635414124, -0.00323624676093, -0.0403270386159, -0.00323720555753, 0.0396674834192, -0.00323720555753, 1.02311563492,  1.0948240757, -1.0069488287, -1.07817590237, 0.00811189506203, 0.00807197391987, 0.00833075121045, 1.02307200432, 0.939830720425, -1.00692796707, -0.923169255257, -1.11022302463e-16,             0,             0,             0, -0.0091443285346, 0.500714123249, 0.514461576939, 0.500748038292,  0.5144495368, 0.500693082809, 0.514473557472
         2.25, 0.0391539335251,             0, -0.000633339688648, -0.000633341434877, -0.040836725384,             0, -0.000633331132121, -0.000633329444099, 0.00966151431203, 0.000124922778923,             0, -119.262771606, 881.214599609, -119.586250305, 881.507019043, -121.327194214, 1.13529324532, 126.576477051, 1.13100111485, 18859.9824219, 18859.9824219, 10884.9921875, 5440.55419922, 5444.43798828, 18913.6933594, 18913.6933594, 10838.3115234, 5421.09765625, 5417.21386719,             0, 0.00810175575316, -0.0745489150286,             0,             0,             0,             0, -0.0729716941714, -0.0745489150286, 0.00482453079894,             0,             0,             0,             0, 0.00157135736663, -0.000732473272365, 0.00482453498989, 0.00501219881698, -0.000732472690288, -0.00236667646095, -0.000732472690288, 13.5827894211, 13.6485643387, 13.5827407837, 13.6489019394, 43.5491523743, -0.0373035818338,             0, 0.0426965840161,             0, -0.922248899937, 69.8246231079,            70, 69.8245391846, 43.5486068726, 38.5485229492, 43.5485115051, 38.5484085083, 43.5491523743, 43.5484886169, 38.5484657288, 43.5486068726, 38.5485153198, 43.5485115051, 38.5484161377, -0.00299560115673, -0.0402926951647, -0.00299655413255, 0.0396979413927, -0.00299655413255, 1.02310562134, 1.09479308128, -1.00695884228, -1.07820689678, 0.00810175575316, 0.00806185975671, 0.00829966645688, 1.02306187153, 0.939799666405, -1.00693809986, -0.923200309277,             0,             0,             0,             0, -0.00913192424923, 0.500721275806, 0.514458358288, 0.500755131245, 0.514446437359, 0.500700294971, 0.514470219612
        2.275, 0.0392126068473,             0, -0.000784600619227, -0.000784602714702, -0.0407732203603,             0, -0.000784590025432, -0.000784587929957, 0.00966594833881, 0.00013091909932,             0, -119.170028687,  879.40020752, -119.486755371, 879.697692871, -121.432670593, 1.45670151711, 126.376113892, 1.45100951195, 18853.1523438, 18853.1523438, 10885.7890625, 5440.96826172, 5444.82080078, 18906.6835938, 18906.6835938, 10839.4824219, 5421.66748047, 5417.81494141,             0, 0.00809234939516, -0.0747074335814,             0,             0,             0,             0, -0.0731414109468, -0.0747074335814, 0.00481820898131,             0,             0,             0,             0, 0.0015642081853, -0.000726600992493, 0.00481821317226, 0.00502463197336, -0.000726600410417, -0.0023540398106, -0.000726600410417, 13.7340297699, 13.8008794785, 13.7339830399, 13.8012237549,  44.034072876, -0.0375147685409,             0, 0.0424805879593,             0, -0.927035212517, 69.8314437866,            70, 69.8313903809, 44.0335197449, 39.0334358215, 44.0334320068, 39.0333328247,  44.034072876,  44.033405304, 39.0333862305, 44.0335197449, 39.0334281921, 44.0334320068, 39.0333404541, -0.00275386101566, -0.0402621105313, -0.00275480840355, 0.0397236943245, -0.00275480840355, 1.02309644222, 1.09476268291, -1.00696802139, -1.07823729515, 0.00809234939516, 0.00805250741541, 0.00826926156878, 1.02305245399, 0.939769268036, -1.0069475174, -0.923230707645,             0, 1.11022302463e-16,             0,             0, -0.00911939423531, 0.500728309155, 0.514457821846, 0.500762104988, 0.514446020126, 0.500707447529, 0.514469623566
          2.3, 0.0392705388367,             0, -0.00091958133271, -0.000919583777431, -0.0407123565674,             0, -0.000919568992686, -0.000919566547964, 0.00959574338049, 0.000135113150463,             0, -119.103286743,  877.34979248, -119.413269043, 877.653259277, -121.561660767, 1.74071216583, 126.167663574, 1.73380339146, 18847.6289062, 18847.6289062, 10881.3857422, 5438.78173828, 5442.60400391,  18900.953125,  18900.953125, 10835.4462891, 5419.63427734, 5415.81201172,             0, 0.00808368157595, -0.0747993811965,             0,             0,             0,             0, -0.0732410475612, -0.0747993811965, 0.004809953738,             0,             0,             0,             0, 0.00155632547103, -0.000720844196621, 0.00480995792896, 0.00503624789417, -0.000720843556337, -0.00234229606576, -0.000720843556337, 13.8852853775,  13.953207016, 13.8852405548, 13.9535589218, 44.5190391541, -0.0377255417407,             0, 0.0422668978572,             0, -0.931893765926, 69.8382034302,            70,  69.838180542, 44.5184822083, 39.5183982849, 44.5184020996, 39.5183029175, 44.5190391541,  44.518371582, 39.5183486938, 44.5184822083, 39.5183906555, 44.5184020996, 39.5183105469, -0.0025129460264, -0.0402319468558, -0.00251388712786, 0.0397509299219, -0.00251388712786, 1.02308785915, 1.09473323822, -1.00697648525, -1.07826673985, 0.00808368157595, 0.00804391037673, 0.00823969114572, 1.02304387093, 0.939739704132, -1.00695610046, -0.923260331154,             0, 1.11022302463e-16, -1.11022302463e-16,             0, -0.00910880323499, 0.500734090805, 0.514459967613, 0.500767707825, 0.514448285103, 0.500713288784, 0.514471709728
        2.325, 0.039323322475,             0, -0.00103683583438, -0.00103683862835, -0.0406637229025,             0, -0.00103682209738, -0.00103681941982, 0.00945802032948, 0.000138185394462,             0, -119.062454224, 875.184448242, -119.366096497, 875.493103027, -121.707878113, 1.99111485481, 125.977729797, 1.98314154148, 18844.5546875, 18844.5546875, 10875.2265625, 5435.71533203, 5439.51171875, 18897.6679688, 18897.6679688, 10829.5957031, 5416.69628906, 5412.89990234,             0, 0.00807574018836, -0.0748269483447,             0,             0,             0,             0, -0.0732740387321, -0.0748269483447, 0.00480066752061,             0,             0,             0,             0, 0.00154843449127, -0.000715999805834, 0.00480067171156, 0.00504732737318, -0.000715999223758, -0.00233164802194, -0.000715999223758, 14.0365543365,  14.105547905, 14.0365123749, 14.1059064865, 45.0040473938, -0.0379310585558,             0, 0.0420655421913,             0, -0.936778485775, 69.8449020386,            70, 69.8449020386,  45.003490448,   40.00340271, 45.0034141541, 40.0033187866, 45.0040473938, 45.0033836365, 40.0033607483,  45.003490448, 40.0033988953, 45.0034141541, 40.0033226013, -0.00227464339696, -0.0401991419494, -0.00227557844482, 0.0397878922522, -0.00227557844482, 1.02308011055, 1.09470462799, -1.00698435307, -1.07829535007, 0.00807574018836, 0.00803604722023, 0.00821108557284, 1.02303600311, 0.939711093903, -1.00696396828, -0.923288941383,             0,             0, 1.11022302463e-16,             0, -0.00910220853984, 0.500737309456, 0.514463067055, 0.500770866871, 0.514451444149, 0.500716686249, 0.51447468996
         2.35, 0.039368275553,             0, -0.0011375315953, -0.00113753450569, -0.0406346321106,             0, -0.00113751681056, -0.00113751390018, 0.00926029682159, 0.000140703486977,             0, -119.038955688, 872.975646973, -119.336700439, 873.291870117, -121.863769531,  2.2074804306, 125.833396912,  2.1986014843, 18844.6894531, 18844.6894531, 10871.5205078, 5433.87451172, 5437.64550781,  18897.609375,  18897.609375, 10826.1962891, 5414.98388672, 5411.21289062,             0, 0.00806850101799, -0.0748076960444,             0,             0,             0,             0, -0.0732604190707, -0.0748076960444, 0.00479075266048,             0,             0,             0,             0, 0.00154110963922, -0.000711182830855, 0.00479075685143, 0.00505811022595, -0.000711182248779, -0.00232231011614, -0.000711182248779, 14.1878385544,  14.257900238, 14.1877994537,  14.258266449, 45.4891052246, -0.0381275489926,             0, 0.0418849140406,             0, -0.941646575928, 69.8515319824,            70, 69.8515472412, 45.4885406494, 40.4884567261, 45.4884757996, 40.4883804321, 45.4891052246, 45.4884414673, 40.4884185791, 45.4885406494, 40.4884490967, 45.4884757996, 40.4883842468, -0.00204054638743, -0.040161523968, -0.00204147514887, 0.0398413687944, -0.00204147514887,  1.0230730772, 1.09467720985, -1.00699138641, -1.07832288742, 0.00806850101799, 0.00802889186889, 0.00818355660886, 1.02302885056, 0.939683556557, -1.00697112083, -0.923316419125,             0,             0,             0,             0, -0.00910108815879, 0.500737309456, 0.514464855194, 0.500770747662, 0.514453291893, 0.500716745853, 0.514476418495
        2.375, 0.0394037663937,             0, -0.00122221978381, -0.00122222281061, -0.0406282395124,             0, -0.00122220441699, -0.00122220127378, 0.00901149306446, 0.000143232115079,             0, -119.023513794, 870.694458008, -119.315979004, 871.018798828, -122.020645142,  2.3924715519,  125.75428009, 2.38283729553, 18848.1425781, 18848.1425781, 10872.2792969, 5434.26708984, 5438.01220703, 18900.8769531, 18900.8769531, 10827.2675781, 5415.50634766, 5411.76123047,             0, 0.00806193705648, -0.0747561976314,             0,             0,             0,             0, -0.0732166394591, -0.0747561976314, 0.00478019658476,             0,             0,             0,             0, 0.00153426348697, -0.000706290942617, 0.00478020031005, 0.00506832776591, -0.000706290302332, -0.00231471587904, -0.000706290302332, 14.3391361237, 14.4102659225,  14.339099884, 14.4106378555, 45.9742088318, -0.0383129380643,             0, 0.0417286232114,             0, -0.946459650993, 69.8580932617,            70, 69.8581237793, 45.9736404419, 40.9735527039, 45.9735832214, 40.9734840393, 45.9742088318, 45.9735412598, 40.9735183716, 45.9736404419, 40.9735488892, 45.9735832214, 40.9734916687, -0.00181204744149, -0.0401184037328, -0.00181296898518, 0.0399135909975, -0.00181296898518,  1.0230666399,  1.0946508646, -1.00699782372, -1.07834911346, 0.00806193705648, 0.00802241545171, 0.00815719924867, 1.02302241325, 0.939657211304, -1.00697755814, -0.923342823982,             0,             0,             0,             0, -0.00910581089556, 0.500733852386, 0.514464378357, 0.500767171383, 0.514452934265, 0.500713407993, 0.514475882053
          2.4, 0.0394333787262,             0, -0.00129252742045, -0.00129253056366, -0.0406373888254,             0, -0.00129251158796, -0.00129250844475, 0.00872023683041, 0.000145983474795,             0, -119.012809753,  868.24005127, -119.300628662, 868.570068359, -122.172401428, 2.54799699783,  125.74319458, 2.53774428368, 18854.3535156, 18854.3535156, 10876.0078125, 5436.14404297, 5439.86376953, 18906.9003906, 18906.9003906,  10831.296875, 5417.50830078, 5413.78808594,             0, 0.00805602408946, -0.0746742412448,             0,             0,             0,             0, -0.0731445252895, -0.0746742412448, 0.00476885028183,             0,             0,             0,             0, 0.00152746448293, -0.000701569137163, 0.00476885400712, 0.00507758092135, -0.000701568555087, -0.00230893678963, -0.000701568555087, 14.4904489517, 14.5626420975, 14.4904136658, 14.5630207062, 46.4593544006, -0.0384875610471,             0, 0.0415927581489,             0, -0.951185464859, 69.8645858765,            70, 69.8646240234, 46.4587860107, 41.4586982727,  46.458732605, 41.4586372375, 46.4593544006, 46.4586906433, 41.4586677551, 46.4587860107,  41.458694458,  46.458732605, 41.4586410522, -0.00159031327348, -0.0400712899864, -0.00159122771583, 0.0399994701147, -0.00159122771583, 1.02306091785, 1.09462583065, -1.00700354576, -1.07837414742, 0.00805602408946, 0.00801659654826, 0.00813209358603,   1.023016572, 0.939632117748, -1.00698339939, -0.923367917538,             0,             0,             0,             0, -0.00911544356495, 0.500727593899, 0.514462411404, 0.500760853291, 0.514451026917, 0.500707268715, 0.514473855495
        2.425, 0.0394606105983,             0, -0.00134651048575, -0.00134651362896, -0.0406522415578,             0, -0.00134649476968, -0.00134649162646, 0.00839583855122, 0.000148678649566,             0, -119.008285522, 865.525878906, -119.292350769, 865.857910156, -122.316589355,  2.6735522747, 125.782310486, 2.66280078888, 18862.0683594, 18862.0683594, 10879.0058594, 5437.65332031, 5441.35253906, 18914.4316406, 18914.4316406,  10834.546875, 5419.12304688, 5415.42382812,             0, 0.00805075466633, -0.0745556280017,             0,             0,             0,             0, -0.0730362161994, -0.0745556280017, 0.00475695589557,             0,             0,             0,             0, 0.00152084499132, -0.000697611190844, 0.00475696008652, 0.00508611416444, -0.000697610608768, -0.0023041323293, -0.000697610608768, 14.6417751312, 14.7150287628, 14.6417427063, 14.7154140472, 46.9445457458, -0.038652703166,             0, 0.0414696931839,             0, -0.955799281597, 69.8709945679,            70,  69.871055603, 46.9439735413, 41.9438858032, 46.9439315796, 41.9438323975, 46.9445457458, 46.9438819885, 41.9438591003, 46.9439735413, 41.9438819885, 46.9439315796, 41.9438362122, -0.00137629290111, -0.0400224104524, -0.00137720059138, 0.0400904342532, -0.00137720059138, 1.02305591106, 1.09460198879, -1.00700867176, -1.07839798927, 0.00805075466633, 0.00801142584532, 0.00810830947012,   1.023011446, 0.939608335495, -1.00698852539, -0.923391699791,             0,             0,             0,             0, -0.00912804342806, 0.500719845295, 0.514460802078, 0.500752985477, 0.514449477196, 0.500699579716, 0.514472186565
         2.45, 0.0394887439907,             0, -0.0013857394224, -0.00138574256562, -0.0406627878547,             0, -0.00138572382275, -0.00138572067954, 0.00804629083723, 0.000150765888975,             0, -119.012115479, 862.551513672, -119.293182373, 862.885131836, -122.452400208, 2.76682662964, 125.842765808, 2.75571227074, 18869.8222656, 18869.8222656, 10878.1435547, 5437.23291016, 5440.91015625, 18922.0078125, 18922.0078125, 10833.9453125, 5418.81152344, 5415.13427734,             0, 0.00804613158107, -0.0744005292654,             0,             0,             0,             0, -0.0728898495436, -0.0744005292654, 0.00474496465176,             0,             0,             0,             0, 0.00151444342919, -0.000693511741702, 0.00474496884272, 0.00509416032583, -0.000693511159625, -0.00229944684543, -0.000693511159625, 14.7931146622, 14.8674259186, 14.7930841446, 14.8678188324, 47.4297790527, -0.0388104915619,             0, 0.0413505733013,             0, -0.960283339024, 69.8773117065,            70, 69.8773880005, 47.4292068481, 42.4291191101, 47.4291687012, 42.4290733337, 47.4297790527, 47.4291191101, 42.4290962219, 47.4292068481, 42.4291152954, 47.4291687012, 42.4290771484, -0.00117070681881, -0.0399746149778, -0.00117160740774, 0.0401769131422, -0.00117160740774, 1.02305138111, 1.09457969666, -1.00701320171, -1.07842028141, 0.00804613158107, 0.00800690148026, 0.00808590743691, 1.02300691605, 0.939585924149, -1.00699305534, -0.923414111137,             0,             0,             0,             0, -0.0091412588954, 0.500711977482, 0.514461219311, 0.50074505806, 0.514449954033, 0.500691831112, 0.514472484589
